Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
412,Brian Oliván,es ESP,DF,Espanyol,31-040,1994,11.3,540,27,157,233,151,8,540,4,1,25.0,3,75.0,248,1152,723,21,10,0,10,1,299,57,Matches
413,Lucas Oliveira Rosa,br BRA,DF,Valladolid,25-038,2000,21.0,1076,76,411,461,219,21,1076,31,14,45.2,13,41.9,447,2693,1460,31,24,5,29,11,550,74,Matches
414,Dani Olmo,es ESP,"MF,FW",Barcelona,27-004,1998,11.4,683,16,59,287,344,70,682,38,21,55.3,12,31.6,433,2083,1136,27,33,5,33,21,562,85,Matches
415,Aimar Oroz,es ESP,"MF,FW",Osasuna,23-165,2001,29.0,1249,10,148,602,525,67,1248,89,41,46.1,39,43.8,800,4639,2297,61,64,14,53,41,903,123,Matches
416,Ángel Ortíz,es ESP,DF,Betis,20-290,2004,3.8,251,7,92,102,59,6,251,7,4,57.1,3,42.9,121,609,331,3,3,1,7,2,140,18,Matches
417,Gabriel Osei Misehouy,nl NED,"FW,MF",Girona,19-297,2005,2.9,128,1,5,61,64,7,128,11,7,63.6,4,36.4,100,599,228,5,5,0,7,7,107,22,Matches
418,David Otorbi,es ESP,MF,Valencia,17-207,2007,0.2,6,0,0,4,2,0,6,2,0,0.0,0,0.0,3,24,13,1,0,0,1,0,4,0,Matches
419,Jesús Owono,gq EQG,GK,Alavés,24-071,2001,5.4,173,144,173,0,0,0,173,1,1,100.0,0,0.0,88,405,281,0,0,0,0,0,76,0,Matches
420,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,28-020,1997,22.8,662,14,56,325,284,95,659,16,8,50.0,7,43.8,356,1648,694,29,14,14,58,27,487,124,Matches
421,Cenk Özkacar,tr TUR,DF,Valladolid,24-217,2000,5.9,327,64,216,105,7,6,327,0,0,,0,,148,743,371,2,1,0,4,0,190,0,Matches
422,Jon Pacheco,es ESP,DF,Real Sociedad,24-123,2001,8.5,543,64,254,284,9,5,543,2,1,50.0,1,50.0,289,1786,1139,12,3,1,4,0,328,0,Matches
423,Alex Padilla,es ESP,GK,Athletic Club,21-252,2003,3.6,134,110,131,3,0,0,134,0,0,,0,,69,383,239,0,0,0,0,0,46,0,Matches
424,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,30-135,1994,21.0,1127,10,112,520,504,36,1127,61,22,36.1,32,52.5,632,3147,1187,28,26,7,43,38,803,107,Matches
425,Aitor Paredes,es ESP,DF,Athletic Club,25-012,2000,18.1,1066,116,584,472,12,8,1066,1,0,0.0,1,100.0,547,2692,1483,3,3,0,7,1,655,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Daniel Parejo,es ESP,MF,Villarreal,36-025,1989,23.7,1654,81,420,950,292,10,1652,10,7,70.0,3,30.0,861,3438,1555,18,28,0,17,13,1150,26,Matches
427,Álvaro Pascual,es ESP,FW,Sevilla,23-130,2002,2.5,17,0,2,6,10,1,17,0,0,,0,,8,37,11,1,0,1,1,0,10,2,Matches
428,Alfonso Pedraza,es ESP,"DF,MF",Villarreal,29-032,1996,3.3,195,15,62,61,73,10,195,12,5,41.7,6,50.0,114,707,392,15,8,3,5,1,115,34,Matches
429,Pedri,es ESP,MF,Barcelona,22-167,2002,28.6,2659,33,237,1588,861,47,2659,58,37,63.8,20,34.5,1725,9568,4706,81,90,6,44,31,2043,119,Matches
430,Adrià Pedrosa,es ESP,DF,Sevilla,26-363,1998,24.1,1424,83,492,600,345,18,1424,36,16,44.4,18,50.0,561,3079,1672,35,43,4,34,14,754,90,Matches
431,Pejiño,es ESP,FW,Las Palmas,28-286,1996,0.2,9,0,2,3,4,0,9,0,0,,0,,9,57,17,1,0,0,1,0,7,2,Matches
432,Andy Pelmard,fr FRA,DF,Las Palmas,25-060,2000,2.3,152,11,50,77,25,0,152,2,1,50.0,0,0.0,71,418,159,1,1,0,3,0,90,5,Matches
433,Iñaki Peña,es ESP,GK,Barcelona,26-070,1999,14.5,624,435,608,16,0,0,624,0,0,,0,,371,1656,939,0,0,0,0,0,338,0,Matches
434,Rubén Peña,es ESP,"FW,DF",Osasuna,33-297,1991,7.6,384,12,55,148,183,18,384,27,10,37.0,14,51.9,210,992,497,16,10,4,20,11,236,52,Matches
435,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29-347,1995,14.6,761,15,88,243,442,79,761,56,22,39.3,28,50.0,467,3247,1717,65,40,25,47,16,560,146,Matches
436,Peque,es ESP,"MF,FW",Sevilla,22-219,2002,12.1,459,3,49,238,177,34,459,25,11,44.0,11,44.0,248,1079,497,11,11,1,23,26,326,42,Matches
437,Ayoze Pérez,es ESP,FW,Villarreal,31-286,1993,20.5,667,7,63,277,339,131,667,75,34,45.3,33,44.0,409,2469,1392,56,31,31,57,31,489,117,Matches
438,Carles Pérez,es ESP,"MF,FW",Getafe,27-084,1998,15.9,551,16,74,198,291,44,551,50,21,42.0,27,54.0,298,2194,952,31,33,9,37,20,327,77,Matches
439,Francisco Perez,es ESP,"FW,MF",Valencia,22-244,2002,5.5,281,5,47,109,128,14,281,19,8,42.1,11,57.9,169,1232,555,19,8,4,16,12,191,62,Matches
440,Kike Pérez,es ESP,MF,Valladolid,28-086,1997,13.2,723,19,166,412,159,18,723,22,8,36.4,12,54.5,344,2211,1125,19,18,4,25,13,441,28,Matches
441,Luis Pérez,es ESP,DF,Valladolid,30-096,1995,27.9,1414,87,483,611,330,9,1414,19,10,52.6,7,36.8,568,2663,1344,40,22,3,28,5,771,116,Matches
442,Romain Perraud,fr FRA,DF,Betis,27-231,1997,20.1,1278,57,394,518,376,25,1278,33,11,33.3,16,48.5,675,3402,1702,47,22,10,27,14,737,96,Matches
443,Valentín Pezzolesi,es ESP,DF,Las Palmas,18-025,2007,0.1,6,1,5,0,1,0,6,0,0,,0,,2,4,2,0,0,0,0,0,1,0,Matches
444,Pica,es ESP,DF,Alavés,23-130,2002,5.4,256,32,132,116,8,5,256,1,1,100.0,0,0.0,121,703,479,3,2,0,2,1,131,0,Matches
445,Yeremi Pino,es ESP,MF,Villarreal,22-203,2002,19.2,886,27,149,310,440,94,886,47,19,40.4,22,46.8,514,2529,1273,38,23,19,49,20,604,205,Matches
446,Portu,es ESP,"FW,MF",Girona,32-355,1992,7.0,259,4,28,85,147,22,259,8,4,50.0,3,37.5,148,723,413,16,12,4,8,3,188,76,Matches
447,Beñat Prados,es ESP,MF,Athletic Club,24-092,2001,17.9,944,33,182,598,174,22,944,27,12,44.4,12,44.4,454,2170,1027,19,19,1,23,18,575,31,Matches
448,Abdón Prats,es ESP,"FW,MF",Mallorca,32-155,1992,5.1,146,6,15,76,55,25,145,3,1,33.3,2,66.7,77,215,41,0,0,0,17,12,104,14,Matches
449,Javi Puado,es ESP,"FW,MF",Espanyol,26-351,1998,29.5,882,22,118,405,378,90,878,58,21,36.2,32,55.2,560,4158,1806,66,47,17,65,28,634,103,Matches
450,Dani Raba,es ESP,"FW,MF",Leganés,29-194,1995,18.1,780,17,103,382,315,30,775,77,36,46.8,34,44.2,436,2378,1200,36,35,8,49,37,478,83,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Arnau Rafús,es ESP,GK,Valladolid,22-014,2003,1.0,43,39,43,0,0,0,43,0,0,,0,,22,97,61,0,0,0,0,0,27,0,Matches
452,Antonio Raillo,es ESP,DF,Mallorca,33-215,1991,32.6,1953,326,1003,825,131,60,1953,3,2,66.7,1,33.3,986,5572,3376,27,14,0,7,6,1149,18,Matches
453,Benito Ramírez,es ESP,"DF,MF",Las Palmas,29-304,1995,4.3,331,16,80,127,128,9,331,8,2,25.0,5,62.5,172,950,481,14,15,1,9,5,204,52,Matches
454,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29-306,1995,21.6,888,25,136,370,397,63,887,44,15,34.1,24,54.5,442,2428,1090,50,19,23,45,26,548,116,Matches
455,Jacobo Ramón,es ESP,DF,Real Madrid,20-125,2005,0.3,15,4,13,3,0,0,15,0,0,,0,,6,35,0,0,0,0,0,0,13,0,Matches
456,Raphinha,br BRA,"FW,MF",Barcelona,28-148,1996,27.8,1656,30,102,592,986,161,1654,98,49,50.0,42,42.9,898,5050,2569,86,58,42,48,28,1157,307,Matches
457,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26-325,1998,31.1,2037,78,561,872,633,64,2037,136,72,52.9,57,41.9,1117,7088,3589,112,81,28,61,47,1268,154,Matches
458,Raúl,es ESP,"FW,MF",Osasuna,24-189,2000,7.7,235,7,17,104,120,34,235,16,10,62.5,5,31.3,140,697,274,10,11,4,20,13,178,43,Matches
459,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,26-273,1998,4.3,173,4,27,62,85,18,173,14,3,21.4,9,64.3,103,674,389,16,6,7,9,5,107,34,Matches
460,Álex Remiro,es ESP,GK,Real Sociedad,30-048,1995,34.0,1282,1043,1270,12,0,0,1282,0,0,,0,,713,3530,1838,0,0,0,2,0,618,0,Matches
461,Diego Rico,es ESP,DF,Getafe,32-077,1993,28.3,1756,67,464,836,474,10,1756,13,6,46.2,5,38.5,634,2344,1130,25,29,2,43,13,717,79,Matches
462,Luis Rioja,es ESP,FW,Alavés,31-207,1993,0.3,15,0,2,4,10,2,15,0,0,,0,,8,99,71,4,1,2,0,0,10,3,Matches
463,Luis Rioja,es ESP,"MF,FW",Valencia,31-207,1993,29.2,1396,36,232,484,698,55,1394,84,37,44.0,36,42.9,758,5346,2564,84,51,24,39,38,957,215,Matches
464,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,25-039,2000,5.7,354,6,41,136,185,23,354,24,6,25.0,16,66.7,246,1708,1001,43,25,10,11,6,259,62,Matches
465,Alberto Risco,es ESP,"MF,FW",Getafe,19-254,2005,0.8,57,0,7,17,34,5,57,6,1,16.7,5,83.3,32,153,79,3,3,2,5,4,33,6,Matches
466,Mihailo Ristić,rs SRB,"MF,DF",Celta Vigo,29-192,1995,3.0,197,7,57,90,53,0,197,12,2,16.7,9,75.0,103,502,185,1,2,0,6,3,116,8,Matches
467,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,20-283,2004,0.2,17,0,7,8,2,0,17,2,0,0.0,1,50.0,5,23,5,0,0,0,2,0,5,0,Matches
468,Marc Roca,es ESP,MF,Betis,28-166,1996,10.1,632,27,154,374,108,19,632,5,4,80.0,1,20.0,385,2069,1037,11,14,0,9,7,427,13,Matches
469,Rodri,es ESP,FW,Betis,24-360,2000,1.3,86,3,22,32,33,6,86,6,2,33.3,4,66.7,57,401,183,4,3,3,5,2,63,11,Matches
470,Adrian Rodriguez,es ESP,GK,Alavés,24-150,2000,1.4,58,45,55,3,0,0,58,0,0,,0,,19,135,61,0,0,0,0,0,4,0,Matches
471,Álvaro Rodríguez,uy URU,FW,Getafe,20-301,2004,8.6,373,15,27,168,187,49,373,32,15,46.9,15,46.9,173,696,202,5,12,2,33,19,273,47,Matches
472,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,26-317,1998,13.9,697,18,108,367,231,17,697,51,21,41.2,26,51.0,351,2022,900,23,23,8,32,13,454,57,Matches
473,Damián Rodríguez,es ESP,MF,Celta Vigo,22-055,2003,10.3,876,15,127,589,162,4,876,2,0,0.0,2,100.0,529,2383,1230,8,8,0,4,6,680,12,Matches
474,Dani Rodríguez,es ESP,"MF,FW",Mallorca,36-339,1988,22.7,929,22,108,448,386,52,929,33,16,48.5,13,39.4,494,2622,1059,35,36,5,48,44,590,105,Matches
475,Daniel Rodriguez,es ESP,FW,Barcelona,19-275,2005,0.4,25,0,0,2,23,3,25,1,0,0.0,0,0.0,20,154,110,4,0,2,3,0,23,9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,33-303,1991,1.6,116,1,16,51,50,4,116,7,5,71.4,2,28.6,71,244,105,3,4,1,5,0,85,7,Matches
477,Javi Rodríguez,es ESP,DF,Celta Vigo,21-319,2003,24.9,1757,108,618,944,198,20,1757,16,6,37.5,8,50.0,1050,4559,2365,24,23,1,18,3,1233,47,Matches
478,Jesus Rodríguez,es ESP,FW,Betis,19-171,2005,10.8,468,3,40,177,260,59,468,77,27,35.1,42,54.5,319,2609,1418,48,34,35,30,18,339,89,Matches
479,Kirian Rodríguez,es ESP,MF,Las Palmas,29-067,1996,19.5,1357,47,294,872,199,15,1357,16,11,68.8,5,31.3,763,3545,1999,25,24,0,20,14,1027,39,Matches
480,Ricardo Rodríguez,ch SUI,DF,Betis,32-259,1992,12.3,769,33,214,387,172,6,769,5,3,60.0,2,40.0,384,1761,1004,17,21,1,3,2,441,30,Matches
481,Rodrygo,br BRA,"FW,MF",Real Madrid,24-122,2001,21.4,1340,14,97,464,802,127,1340,111,49,44.1,46,41.4,889,5906,3404,113,87,50,47,15,1068,253,Matches
482,Leo Román,es ESP,GK,Mallorca,24-309,2000,6.0,234,194,233,1,0,0,234,1,1,100.0,0,0.0,107,584,336,0,0,0,0,0,111,0,Matches
483,Carlos Romero,es ESP,DF,Espanyol,23-194,2001,24.4,1138,100,416,406,337,24,1138,37,16,43.2,16,43.2,488,3137,1733,43,26,11,30,10,547,89,Matches
484,Isaac Romero,es ESP,FW,Sevilla,24-358,2000,23.9,750,21,68,340,349,89,749,65,21,32.3,36,55.4,381,1626,576,21,10,14,78,61,519,95,Matches
485,Luka Romero,ar ARG,"FW,MF",Alavés,20-174,2004,2.2,69,0,5,28,37,5,68,3,1,33.3,1,33.3,42,256,69,3,1,1,5,7,45,12,Matches
486,Oriol Romeu,es ESP,MF,Girona,33-229,1991,13.8,949,46,215,608,126,4,949,7,3,42.9,3,42.9,552,2813,1518,19,15,1,11,12,721,7,Matches
487,Vitor Roque,br BRA,FW,Betis,20-072,2005,13.7,365,3,27,167,179,57,365,39,10,25.6,25,64.1,213,1250,554,24,14,16,41,35,239,57,Matches
488,Valentin Rosier,fr FRA,DF,Leganés,28-265,1996,27.1,1515,143,605,640,289,28,1515,44,22,50.0,19,43.2,681,3539,1916,40,31,7,29,20,730,89,Matches
489,Antonio Rüdiger,de GER,DF,Real Madrid,32-069,1993,25.5,2069,233,969,1016,94,23,2069,7,3,42.9,2,28.6,1373,6532,4120,20,26,2,7,2,1584,4,Matches
490,Aitor Ruibal,es ESP,"DF,FW",Betis,29-050,1996,11.0,560,32,143,233,190,27,560,19,10,52.6,9,47.4,284,1312,701,17,17,4,23,12,329,49,Matches
491,Abel Ruiz,es ESP,FW,Girona,25-103,2000,13.6,362,11,27,171,166,57,360,16,5,31.3,8,50.0,213,1160,388,20,11,10,32,18,261,69,Matches
492,Ferrán Ruiz,es ESP,MF,Girona,22-015,2003,0.2,9,0,3,6,1,0,9,0,0,,0,,5,15,1,0,0,0,1,0,4,0,Matches
493,Youssouf Sabaly,sn SEN,DF,Betis,32-067,1993,17.3,1152,42,346,580,234,26,1152,19,8,42.1,10,52.6,605,2183,1094,24,11,4,26,12,666,62,Matches
494,Umar Sadiq,ng NGA,FW,Valencia,28-098,1997,7.5,259,7,18,108,137,37,259,20,10,50.0,9,45.0,151,816,244,8,8,3,37,22,198,39,Matches
495,Umar Sadiq,ng NGA,FW,Real Sociedad,28-098,1997,2.5,85,1,12,30,46,16,85,9,5,55.6,4,44.4,49,278,94,5,2,3,14,6,66,18,Matches
496,Jorge Sáenz,es ESP,DF,Leganés,28-175,1996,14.8,938,132,533,400,10,7,938,4,2,50.0,1,25.0,446,1786,978,5,1,0,5,1,535,2,Matches
497,Jan Salas,es ESP,MF,Mallorca,19-274,2005,0.3,21,1,9,9,3,0,21,0,0,,0,,6,36,31,0,1,0,1,0,10,0,Matches
498,Kike Salas,es ESP,DF,Sevilla,23-018,2002,22.4,1594,148,804,671,127,26,1594,5,3,60.0,2,40.0,659,2493,1308,6,3,0,9,2,944,18,Matches
499,Albert Sambi Lokonga,be BEL,MF,Sevilla,25-201,1999,15.6,976,41,250,579,149,15,976,10,4,40.0,4,40.0,506,2793,1554,22,13,1,16,12,712,19,Matches
500,Chuky san jose,es ESP,MF,Valladolid,21-012,2004,7.8,223,5,37,101,86,12,223,8,3,37.5,5,62.5,101,417,200,4,4,1,14,5,139,26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
501,Oihan Sancet,es ESP,MF,Athletic Club,25-016,2000,16.3,703,6,56,345,318,62,700,48,23,47.9,20,41.7,427,2804,1545,47,39,6,52,41,565,106,Matches
502,Antonio Sánchez,es ESP,"MF,DF",Mallorca,28-130,1997,13.8,641,30,196,291,170,19,641,21,13,61.9,5,23.8,316,1662,706,17,12,7,20,5,355,44,Matches
503,Iván Sánchez,es ESP,"MF,FW",Valladolid,32-230,1992,14.3,679,12,118,291,280,21,679,42,23,54.8,9,21.4,413,3099,1729,53,29,10,22,19,462,83,Matches
504,Javi Sánchez,es ESP,DF,Valladolid,28-058,1997,22.5,1387,228,934,424,32,11,1387,2,2,100.0,0,0.0,720,3293,1625,4,3,0,8,1,968,4,Matches
505,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,21-269,2003,16.5,722,16,150,362,217,28,722,23,9,39.1,13,56.5,349,1944,1154,36,18,6,21,11,454,64,Matches
506,Manu Sánchez,es ESP,DF,Alavés,24-260,2000,25.5,1308,54,369,538,411,27,1308,34,7,20.6,22,64.7,499,2813,1415,43,25,5,36,17,564,90,Matches
507,Maroan Sannadi,es ESP,FW,Athletic Club,24-099,2001,5.7,194,1,7,81,108,34,194,21,7,33.3,11,52.4,129,645,300,12,6,5,24,10,157,42,Matches
508,Jesús Santiago,es ESP,MF,Getafe,20-351,2004,3.6,159,6,35,92,34,4,159,6,0,0.0,6,100.0,81,441,201,4,4,0,8,0,79,4,Matches
509,Aleksandar Sedlar,rs SRB,DF,Alavés,33-149,1991,5.7,259,23,116,141,3,2,259,1,0,0.0,1,100.0,120,700,434,2,2,0,0,0,136,1,Matches
510,Sergi,es ESP,DF,Leganés,33-021,1992,31.4,1798,237,1017,754,31,20,1798,4,4,100.0,0,0.0,934,3855,2077,3,3,0,6,2,1138,2,Matches
511,Nicolás Serrano,es ESP,FW,Athletic Club,22-067,2003,1.2,68,1,7,19,42,4,68,9,3,33.3,6,66.7,27,163,65,2,1,1,1,3,44,18,Matches
512,Fábio Silva,pt POR,FW,Las Palmas,22-296,2002,20.7,706,32,69,311,335,101,703,53,21,39.6,29,54.7,330,1969,810,30,11,21,58,30,491,119,Matches
513,Rui Silva,pt POR,GK,Betis,31-093,1994,15.0,553,412,552,1,0,0,553,0,0,,0,,334,1482,710,0,0,0,1,0,277,0,Matches
514,Giuliano Simeone,ar ARG,MF,Atlético Madrid,22-144,2002,19.7,963,16,160,392,427,76,963,66,29,43.9,32,48.5,600,3297,1696,66,41,22,54,19,697,173,Matches
515,Unai Simón,es ESP,GK,Athletic Club,27-334,1997,17.0,576,420,572,5,0,0,576,0,0,,0,,327,1542,925,0,0,0,1,1,268,0,Matches
516,Daley Sinkgraven,nl NED,DF,Las Palmas,29-311,1995,1.0,77,4,22,35,20,1,77,1,1,100.0,0,0.0,46,262,95,2,2,1,1,1,50,7,Matches
517,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,29-246,1995,6.8,551,56,214,306,34,8,551,4,3,75.0,1,25.0,369,1861,1091,10,10,2,1,5,414,3,Matches
518,Antonio Sivera,es ESP,GK,Alavés,28-273,1996,27.2,914,661,890,25,0,0,914,0,0,,0,,426,2706,1933,0,0,0,0,0,302,0,Matches
519,Justin Smith,ca CAN,MF,Espanyol,22-096,2003,2.3,95,3,33,53,12,0,95,3,1,33.3,2,66.7,41,340,132,4,3,0,4,1,49,7,Matches
520,Alex Sola,es ESP,"MF,FW",Getafe,25-336,1999,11.4,446,8,63,166,225,35,446,61,21,34.4,35,57.4,265,1570,631,24,12,10,54,21,302,61,Matches
521,Arnau Solà,es ESP,MF,Villarreal,22-037,2003,0.1,3,0,2,0,1,0,3,0,0,,0,,1,0,0,0,0,0,0,0,2,0,Matches
522,Jhon Solis,co COL,MF,Girona,20-220,2004,5.3,333,10,62,208,66,6,333,12,5,41.7,6,50.0,211,1192,518,8,9,1,9,10,253,13,Matches
523,David Soria,es ESP,GK,Getafe,32-037,1993,35.0,1025,805,1006,19,0,0,1025,0,0,,0,,410,2594,1770,0,0,0,3,0,259,0,Matches
524,Juan Soriano,es ESP,GK,Leganés,27-261,1997,6.0,199,173,199,0,0,0,199,0,0,,0,,90,447,281,0,0,0,0,0,59,0,Matches
525,Hugo Sotelo,es ESP,MF,Celta Vigo,21-143,2003,13.9,1093,17,177,705,223,9,1093,19,8,42.1,8,42.1,655,3170,1326,21,18,2,11,12,858,38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
526,Djibril Sow,ch SUI,MF,Sevilla,28-094,1997,20.7,1083,32,249,653,189,27,1083,22,8,36.4,10,45.5,543,2737,1236,21,15,2,32,8,747,45,Matches
527,Carl Starfelt,se SWE,DF,Celta Vigo,29-344,1995,25.2,1901,265,963,915,29,11,1901,1,1,100.0,0,0.0,1104,4606,2548,11,5,1,9,0,1337,1,Matches
528,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,20-255,2004,10.5,285,9,25,127,134,37,285,8,2,25.0,5,62.5,122,462,154,6,2,5,17,11,207,50,Matches
529,Stoichkov,es ESP,"MF,FW",Alavés,31-187,1993,7.8,304,6,39,135,135,28,304,18,6,33.3,9,50.0,179,938,377,9,5,3,20,7,194,41,Matches
530,Cristhian Stuani,uy URU,FW,Girona,38-211,1986,10.0,216,9,25,86,105,52,213,5,2,40.0,2,40.0,81,264,68,2,0,2,23,6,131,31,Matches
531,Álex Suárez,es ESP,DF,Las Palmas,32-054,1993,26.6,1554,222,845,665,48,17,1554,2,0,0.0,2,100.0,791,3576,1845,6,4,0,11,1,992,2,Matches
532,Denis Suárez,es ESP,MF,Villarreal,31-125,1994,5.9,296,5,57,115,125,21,296,15,9,60.0,5,33.3,165,1194,704,24,15,4,13,7,208,24,Matches
533,Luka Sučić,hr CRO,MF,Real Sociedad,22-245,2002,18.5,1013,16,128,575,322,29,1013,50,24,48.0,22,44.0,616,3502,1498,28,34,4,29,15,722,51,Matches
534,Suso,es ESP,"FW,MF",Sevilla,31-173,1993,3.9,294,0,27,112,161,6,294,23,11,47.8,10,43.5,179,961,510,12,16,1,7,7,209,50,Matches
535,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,21-099,2004,13.8,528,4,47,213,272,66,528,40,8,20.0,27,67.5,334,1964,972,33,20,18,47,16,393,109,Matches
536,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,31-052,1994,16.5,400,12,39,205,158,37,396,17,5,29.4,8,47.1,172,816,396,15,8,6,41,18,263,46,Matches
537,Wojciech Szczęsny,pl POL,GK,Barcelona,35-023,1990,13.0,429,326,420,9,0,0,429,1,1,100.0,0,0.0,255,1005,448,0,0,0,0,0,248,0,Matches
538,Alexander Sørloth,no NOR,FW,Atlético Madrid,29-157,1995,15.6,539,25,53,252,242,100,538,35,14,40.0,20,57.1,284,1524,673,26,12,13,60,30,408,70,Matches
539,Renato Tapia,pe PER,"MF,DF",Leganés,29-287,1995,23.2,1164,122,420,649,107,8,1164,31,16,51.6,12,38.7,544,2387,1131,15,13,1,27,14,639,18,Matches
540,César Tárrega,es ESP,DF,Valencia,23-074,2002,30.6,1840,286,977,826,53,32,1840,12,9,75.0,1,8.3,976,5278,3176,20,10,0,16,4,1137,1,Matches
541,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,25-104,2000,27.3,2174,198,734,1266,187,22,2174,16,10,62.5,3,18.8,1349,6773,3652,19,16,1,21,8,1592,13,Matches
542,Álvaro Tejero,es ESP,"MF,DF",Espanyol,28-295,1996,13.2,701,32,149,301,263,13,701,14,3,21.4,10,71.4,320,1814,863,26,15,2,17,6,373,68,Matches
543,Martín Tejón,es ESP,"MF,DF",Valencia,21-029,2004,0.5,34,1,3,14,18,2,34,4,2,50.0,2,50.0,17,93,36,0,0,0,1,3,23,6,Matches
544,Nahuel Tenaglia,ar ARG,DF,Alavés,29-079,1996,29.3,1636,94,516,715,419,41,1636,33,16,48.5,12,36.4,670,3464,1829,38,35,5,31,14,742,88,Matches
545,Marc-André ter Stegen,de GER,GK,Barcelona,33-011,1992,6.5,239,171,237,2,0,0,239,0,0,,0,,151,728,557,0,0,0,0,0,144,0,Matches
546,Ramón Terrats,es ESP,"MF,FW",Villarreal,24-205,2000,1.5,106,8,25,54,27,2,106,6,1,16.7,5,83.3,64,194,69,1,0,0,6,2,75,3,Matches
547,Ramón Terrats,es ESP,"MF,FW",Getafe,24-205,2000,11.1,415,13,68,183,177,19,415,41,18,43.9,18,43.9,203,1066,398,6,10,3,24,8,242,33,Matches
548,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,30-206,1994,0.2,11,0,1,6,4,1,11,1,0,0.0,1,100.0,8,33,0,0,0,0,2,1,10,2,Matches
549,Pablo Torre,es ESP,"MF,FW",Barcelona,22-038,2003,3.4,254,5,27,120,109,10,254,6,2,33.3,3,50.0,130,503,205,5,7,0,5,6,190,20,Matches
550,David Torres,es ESP,DF,Valladolid,22-067,2003,15.4,846,139,539,295,18,5,846,2,1,50.0,1,50.0,451,2520,1604,11,6,0,2,3,547,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
551,Ferrán Torres,es ESP,"FW,MF",Barcelona,25-071,2000,11.3,463,3,28,141,296,73,463,19,10,52.6,8,42.1,264,1236,551,23,13,12,26,7,369,96,Matches
552,Lucas Torró,es ESP,MF,Osasuna,30-296,1994,29.4,1574,91,416,942,233,45,1574,7,5,71.4,2,28.6,683,2716,871,9,14,0,39,21,918,29,Matches
