Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
491,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,24-317,2000,16.3,29,16,14,14,1,18,30,60.0,12,17,7,10,10,39,46,3,Matches
492,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,23-085,2002,14.1,17,15,6,4,7,8,13,61.5,5,12,3,9,6,23,9,0,Matches
493,Crysencio Summerville,nl NED,"FW,MF",West Ham,23-193,2001,8.7,13,7,2,8,3,3,9,33.3,6,13,4,9,0,13,7,0,Matches
494,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,29-229,1995,10.9,15,9,4,9,2,6,23,26.1,17,10,2,8,6,21,14,0,Matches
495,Dominik Szoboszlai,hu HUN,MF,Liverpool,24-198,2000,25.3,31,20,10,16,5,15,39,38.5,24,36,4,32,9,40,17,2,Matches
496,Matt Targett,eng ENG,DF,Newcastle Utd,29-235,1995,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
497,James Tarkowski,eng ENG,DF,Everton,32-173,1992,32.5,64,40,39,22,3,24,39,61.5,15,57,42,15,41,105,213,4,Matches
498,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,26-050,1999,19.6,42,24,14,19,9,10,26,38.5,16,16,3,13,5,47,11,0,Matches
499,Charlie Taylor,eng ENG,DF,Southampton,31-235,1993,3.0,7,5,4,3,0,5,6,83.3,1,5,3,2,3,10,22,1,Matches
500,Jack Taylor,ie IRL,MF,Ipswich Town,26-322,1998,9.2,20,10,6,11,3,12,25,48.0,13,10,3,7,9,29,24,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,Mathys Tel,fr FRA,FW,Tottenham,20-014,2005,7.2,8,3,0,4,4,2,9,22.2,7,6,0,6,0,8,2,2,Matches
502,Kenny Tete,nl NED,DF,Fulham,29-214,1995,17.7,50,34,24,14,12,20,34,58.8,14,25,8,17,29,79,53,0,Matches
503,Thiago,br BRA,FW,Brentford,23-319,2001,1.6,4,3,1,1,2,0,1,0.0,1,2,0,2,2,6,2,1,Matches
504,Luke Thomas,eng ENG,DF,Leicester City,23-335,2001,9.7,25,20,19,4,2,18,32,56.3,14,13,5,8,18,43,39,1,Matches
505,Youri Tielemans,be BEL,MF,Aston Villa,28-004,1997,33.3,83,57,31,44,8,40,73,54.8,33,37,16,21,22,105,47,4,Matches
506,Kieran Tierney,sct SCO,"DF,FW",Arsenal,27-340,1997,2.0,5,4,3,1,1,3,5,60.0,2,0,0,0,2,7,5,0,Matches
507,Jurriën Timber,nl NED,DF,Arsenal,23-328,2001,26.9,58,38,17,30,11,18,27,66.7,9,19,4,15,22,80,44,1,Matches
508,Jean-Clair Todibo,fr FRA,DF,West Ham,25-132,1999,17.4,40,24,26,13,1,25,33,75.8,8,24,12,12,21,61,70,3,Matches
509,Harry Toffolo,eng ENG,DF,Nott'ham Forest,29-265,1995,1.5,5,3,3,1,1,3,4,75.0,1,2,2,0,2,7,12,0,Matches
510,Takehiro Tomiyasu,jp JPN,DF,Arsenal,26-187,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
511,Sandro Tonali,it ITA,MF,Newcastle Utd,25-003,2000,26.2,47,30,20,22,5,22,44,50.0,22,32,10,22,33,80,32,2,Matches
512,Pau Torres,es ESP,DF,Aston Villa,28-115,1997,20.4,20,14,11,7,2,9,15,60.0,6,14,10,4,9,29,66,2,Matches
513,Conor Townsend,eng ENG,DF,Ipswich Town,32-068,1993,3.7,11,8,9,2,0,8,11,72.7,3,8,6,2,4,15,16,0,Matches
514,Adama Traoré,es ESP,"FW,MF",Fulham,29-106,1996,18.0,17,12,8,4,5,5,13,38.5,8,7,0,7,1,18,6,3,Matches
515,Boubacar Traoré,ml MLI,MF,Wolves,23-264,2001,0.0,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
516,Mark Travers,ie IRL,GK,Bournemouth,25-358,1999,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,Matches
517,Ryan Trevitt,eng ENG,MF,Brentford,22-060,2003,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
518,Kieran Trippier,eng ENG,DF,Newcastle Utd,34-234,1990,14.2,37,20,18,13,6,21,35,60.0,14,11,3,8,12,49,49,0,Matches
519,Leandro Trossard,be BEL,FW,Arsenal,30-158,1994,26.2,26,17,5,14,7,9,31,29.0,22,31,0,31,9,35,17,0,Matches
520,Kostas Tsimikas,gr GRE,DF,Liverpool,28-364,1996,8.3,29,18,13,11,5,13,20,65.0,7,5,2,3,10,39,20,0,Matches
521,Axel Tuanzebe,cd COD,DF,Ipswich Town,27-178,1997,17.0,29,17,20,3,6,16,24,66.7,8,18,9,9,22,51,54,1,Matches
522,Destiny Udogie,it ITA,DF,Tottenham,22-164,2002,20.4,74,47,41,26,7,33,47,70.2,14,40,6,34,21,95,35,1,Matches
523,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,24-030,2001,19.0,74,46,32,34,8,28,66,42.4,38,31,4,27,26,100,16,1,Matches
524,Lesley Ugochukwu,fr FRA,MF,Southampton,21-046,2004,17.4,49,24,15,30,4,18,35,51.4,17,27,10,17,14,63,21,1,Matches
525,Enes Ünal,tr TUR,"FW,MF",Bournemouth,28-001,1997,3.8,1,0,0,0,1,0,3,0.0,3,1,0,1,0,1,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
526,Virgil van Dijk,nl NED,DF,Liverpool,33-307,1991,35.0,35,17,17,16,2,11,20,55.0,9,25,14,11,54,89,179,4,Matches
527,Jamie Vardy,eng ENG,FW,Leicester City,38-120,1987,29.5,18,13,6,7,5,4,13,30.8,9,8,4,4,5,23,23,0,Matches
528,Renato Veiga,pt POR,"DF,MF",Chelsea,21-286,2003,2.0,9,6,6,3,0,4,12,33.3,8,3,1,2,1,10,2,0,Matches
529,Joël Veltman,nl NED,DF,Brighton,33-116,1992,18.5,42,28,23,16,3,30,51,58.8,21,22,7,15,18,60,66,0,Matches
530,Micky van de Ven,nl NED,DF,Tottenham,24-022,2001,10.6,10,6,5,4,1,8,14,57.1,6,9,6,3,10,20,36,1,Matches
531,Bart Verbruggen,nl NED,GK,Brighton,22-266,2002,34.0,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,28,5,Matches
532,Jannik Vestergaard,dk DEN,DF,Leicester City,32-281,1992,15.5,22,10,16,6,0,9,15,60.0,6,21,14,7,16,38,74,1,Matches
533,Guglielmo Vicario,it ITA,GK,Tottenham,28-216,1996,23.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,6,Matches
534,Carlos Vinícius,br BRA,"MF,FW",Fulham,30-047,1995,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
535,Kyle Walker,eng ENG,DF,Manchester City,34-348,1990,10.8,17,10,7,7,3,14,26,53.8,12,13,4,9,3,20,13,1,Matches
536,Kyle Walker-Peters,eng ENG,DF,Southampton,28-028,1997,32.4,44,29,22,15,7,16,35,45.7,19,27,15,12,19,63,90,1,Matches
537,Christian Walton,eng ENG,GK,Ipswich Town,29-183,1995,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,Matches
538,Aaron Wan-Bissaka,eng ENG,DF,West Ham,27-166,1997,32.0,64,45,29,30,5,20,27,74.1,7,32,9,23,60,124,116,0,Matches
539,Danny Ward,wls WAL,GK,Leicester City,31-323,1993,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
540,Joel Ward,eng ENG,DF,Crystal Palace,35-194,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
541,James Ward-Prowse,eng ENG,MF,West Ham,30-191,1994,9.0,15,10,7,5,3,4,13,30.8,9,6,3,3,5,20,13,0,Matches
542,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,30-191,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,Matches
543,Ollie Watkins,eng ENG,FW,Aston Villa,29-132,1995,26.9,10,7,0,6,4,3,11,27.3,8,11,3,8,8,18,15,2,Matches
544,Adam Webster,eng ENG,DF,Brighton,30-127,1995,7.9,9,6,5,3,1,5,12,41.7,7,12,9,3,18,27,33,1,Matches
545,Danny Welbeck,eng ENG,FW,Brighton,34-166,1990,22.6,24,15,6,13,5,7,19,36.8,12,18,3,15,5,29,14,0,Matches
546,Welington,br BRA,"DF,MF",Southampton,24-081,2001,3.4,16,5,12,3,1,10,15,66.7,5,3,1,2,6,22,21,0,Matches
547,Timo Werner,de GER,"FW,MF",Tottenham,29-066,1996,5.7,6,4,3,3,0,3,13,23.1,10,10,1,9,1,7,7,0,Matches
548,Adam Wharton,eng ENG,MF,Crystal Palace,20-343,2004,14.6,34,14,14,16,4,17,44,38.6,27,11,2,9,20,54,27,0,Matches
549,Ben White,eng ENG,DF,Arsenal,27-215,1997,10.5,13,9,9,2,2,11,28,39.3,17,9,7,2,15,28,35,0,Matches
550,Mats Wieffer,nl NED,"MF,DF",Brighton,25-176,1999,9.3,46,27,20,22,4,26,38,68.4,12,15,1,14,14,60,24,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
551,Neco Williams,wls WAL,DF,Nott'ham Forest,24-028,2001,25.8,75,45,56,14,5,45,73,61.6,28,40,9,31,25,100,126,2,Matches
552,Willian,br BRA,"FW,MF",Fulham,36-275,1988,2.9,4,2,0,3,1,2,6,33.3,4,0,0,0,1,5,1,0,Matches
553,Joe Willock,eng ENG,"MF,FW",Newcastle Utd,25-264,1999,11.4,28,16,15,10,3,18,29,62.1,11,24,6,18,6,34,7,0,Matches
554,Callum Wilson,eng ENG,FW,Newcastle Utd,33-073,1992,3.2,2,2,0,1,1,0,2,0.0,2,2,0,2,1,3,1,0,Matches
555,Harry Wilson,wls WAL,"FW,MF",Fulham,28-050,1997,12.0,16,11,10,3,3,9,15,60.0,6,13,1,12,5,21,7,1,Matches
556,Harry Winks,eng ENG,MF,Leicester City,29-098,1996,17.1,24,11,12,10,2,13,30,43.3,17,19,7,12,9,33,20,0,Matches
557,Ben Winterburn,eng ENG,"FW,MF",Bournemouth,20-249,2004,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,Matches
558,Yoane Wissa,cd COD,FW,Brentford,28-250,1996,30.4,22,12,6,8,8,11,27,40.7,16,29,8,21,8,30,20,3,Matches
559,Chris Wood,nz NZL,FW,Nott'ham Forest,33-155,1991,29.9,5,4,1,2,2,2,9,22.2,7,11,7,4,5,10,26,1,Matches
560,Nathan Wood-Gordon,eng ENG,DF,Southampton,22-345,2002,6.9,10,7,6,3,1,5,8,62.5,3,8,5,3,4,14,26,2,Matches
561,Luke Woolfenden,eng ENG,DF,Ipswich Town,26-202,1998,13.2,9,6,5,4,0,2,5,40.0,3,21,14,7,19,28,76,0,Matches
562,Yehor Yarmoliuk,ua UKR,MF,Brentford,21-071,2004,14.3,42,25,16,20,6,25,49,51.0,24,24,7,17,12,54,31,0,Matches
563,Ryan Yates,eng ENG,MF,Nott'ham Forest,27-171,1997,20.8,41,21,23,14,4,17,37,45.9,20,35,9,26,26,67,61,1,Matches
564,Leny Yoro,fr FRA,DF,Manchester Utd,19-179,2005,12.4,26,11,17,8,1,11,17,64.7,6,5,3,2,18,44,43,0,Matches
565,Ashley Young,eng ENG,"DF,FW",Everton,39-306,1985,19.0,53,30,23,23,7,32,53,60.4,21,13,4,9,24,77,64,1,Matches
566,Illia Zabarnyi,ua UKR,DF,Bournemouth,22-252,2002,32.5,48,33,28,19,1,32,47,68.1,15,33,20,13,39,87,175,2,Matches
567,Oleksandr Zinchenko,ua UKR,"DF,MF",Arsenal,28-147,1996,5.1,4,1,1,2,1,2,7,28.6,5,5,0,5,4,8,6,0,Matches
568,Joshua Zirkzee,nl NED,"FW,MF",Manchester Utd,23-354,2001,15.6,14,8,3,8,3,5,10,50.0,5,15,4,11,6,20,8,1,Matches
569,Martin Ødegaard,no NOR,MF,Arsenal,26-145,1998,23.7,19,11,9,7,3,4,24,16.7,20,5,0,5,4,23,5,1,Matches
