Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Dan Ndoye,ch SUI,FW,Bologna,24-198,2000,21.8,943,4,71,377,518,94,941,91,36,39.6,41,45.1,704,5310,2829,127,50,45,71,44,774,212,Matches
402,Victor Nelsson,dk DEN,DF,Roma,26-209,1998,2.1,141,6,61,73,8,2,141,1,1,100.0,0,0.0,66,269,149,0,0,0,4,0,99,0,Matches
403,David Neres,br BRA,FW,Napoli,28-069,1997,13.6,681,8,65,270,368,54,681,70,32,45.7,33,47.1,417,3565,1812,70,35,27,34,23,483,132,Matches
404,Cyril Ngonge,be BEL,FW,Napoli,24-350,2000,2.2,141,2,14,54,74,10,141,21,7,33.3,10,47.6,89,563,256,6,5,4,4,7,106,36,Matches
405,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24-327,2000,28.8,1542,81,351,874,336,11,1542,45,13,28.9,28,62.2,802,3975,1497,20,20,1,39,36,902,22,Matches
406,Oliver Nielsen,dk DEN,DF,Lazio,21-341,2003,0.4,23,3,9,12,2,0,23,0,0,,0,,10,28,11,0,0,0,0,0,13,0,Matches
407,Eybi Nije,se SWE,"FW,MF",Torino,19-362,2005,4.4,167,2,21,61,86,14,167,19,7,36.8,11,57.9,108,748,276,10,7,5,14,9,115,26,Matches
408,Brooke Norton-Cuffy,eng ENG,"DF,MF",Genoa,21-119,2004,5.1,229,14,78,106,46,3,229,11,2,18.2,7,63.6,114,585,217,4,6,2,9,2,126,13,Matches
409,Tijjani Noslin,nl NED,"FW,MF",Lazio,25-308,1999,9.4,342,8,31,149,163,46,342,19,8,42.1,10,52.6,192,1103,478,12,12,6,24,13,249,55,Matches
410,Adam Obert,sk SVK,DF,Cagliari,22-261,2002,11.8,702,67,307,308,102,13,702,13,5,38.5,8,61.5,293,1445,790,12,9,0,25,7,327,19,Matches
411,Jens Odgaard,dk DEN,"MF,FW",Bologna,26-041,1999,21.7,759,11,60,340,368,68,759,53,15,28.3,29,54.7,454,2628,1024,35,26,12,56,33,548,99,Matches
412,Noah Okafor,ch SUI,"FW,MF",Napoli,24-352,2000,0.4,29,0,7,10,13,6,29,7,2,28.6,4,57.1,15,178,117,7,2,3,2,2,18,6,Matches
413,Noah Okafor,ch SUI,FW,Milan,24-352,2000,4.6,163,1,10,62,97,28,163,25,12,48.0,11,44.0,111,891,563,21,11,10,12,9,123,48,Matches
414,Yllan Okou,fr FRA,DF,Hellas Verona,22-139,2002,0.0,3,0,2,0,1,0,3,0,0,,0,,1,2,1,0,0,0,0,0,1,0,Matches
415,Maduka Okoye,ng NGA,GK,Udinese,25-256,1999,22.0,820,671,812,8,0,0,820,0,0,,0,,520,2377,1220,0,0,0,0,0,489,0,Matches
416,Mathías Olivera,uy URU,DF,Napoli,27-192,1997,23.3,1620,79,516,830,284,40,1620,16,5,31.3,9,56.3,791,3698,2056,41,20,6,25,13,1000,62,Matches
417,Jean Onana,cm CMR,MF,Genoa,25-123,2000,2.1,119,7,35,71,14,1,119,3,1,33.3,1,33.3,48,165,41,1,1,0,5,5,61,2,Matches
418,Jacob Ondrejka,se SWE,"MF,FW",Parma,22-251,2002,4.1,168,3,27,66,77,15,168,7,6,85.7,1,14.3,94,504,292,10,11,6,8,3,95,19,Matches
419,Gaetano Oristanio,it ITA,"FW,MF",Venezia,22-225,2002,24.3,730,5,68,295,393,83,729,119,55,46.2,56,47.1,520,3976,1943,69,45,28,78,67,547,125,Matches
420,Riccardo Orsolini,it ITA,FW,Bologna,28-107,1997,19.5,856,9,83,323,461,81,853,69,30,43.5,34,49.3,551,3553,1670,57,26,24,43,25,632,172,Matches
421,Yordan Osorio,ve VEN,DF,Parma,31-001,1994,1.9,141,12,73,63,5,1,141,0,0,,0,,88,358,180,1,0,0,1,0,89,0,Matches
422,Sebastian Otoa,dk DEN,DF,Genoa,20-363,2004,0.2,9,0,3,5,1,0,9,0,0,,0,,3,2,2,0,0,0,0,1,5,0,Matches
423,Remi Oudin,fr FRA,"MF,FW",Lecce,28-174,1996,3.3,168,5,34,75,61,2,168,6,3,50.0,3,50.0,94,523,139,2,5,0,5,3,104,16,Matches
424,Cheick Oumar Conde,gn GUI,MF,Venezia,24-289,2000,1.6,80,8,22,43,17,3,80,5,2,40.0,2,40.0,30,178,83,2,4,0,2,5,34,5,Matches
425,Daniel Oyegoke,eng ENG,DF,Hellas Verona,22-128,2003,1.1,65,7,21,17,27,1,65,3,2,66.7,1,33.3,32,133,42,2,0,0,2,2,31,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Daniele Padelli,it ITA,GK,Udinese,39-198,1985,1.0,22,17,22,0,0,0,22,0,0,,0,,10,35,19,0,0,0,0,0,13,0,Matches
427,Simone Pafundi,it ITA,"MF,DF",Udinese,19-086,2006,1.1,84,1,8,40,37,1,84,7,1,14.3,2,28.6,50,344,121,3,9,0,1,1,50,6,Matches
428,Tomás Palacios,ar ARG,DF,Monza,22-013,2003,4.4,333,49,182,141,16,1,333,7,6,85.7,1,14.3,232,1027,568,3,1,0,2,3,239,2,Matches
429,Tomás Palacios,ar ARG,DF,Inter,22-013,2003,0.1,15,0,2,12,1,0,15,0,0,,0,,14,51,32,0,0,0,0,0,14,0,Matches
430,Alberto Paleari,it ITA,GK,Torino,32-255,1992,1.0,37,29,37,0,0,0,37,0,0,,0,,23,111,65,0,0,0,0,0,15,0,Matches
431,Marco Palestra,it ITA,DF,Atalanta,20-069,2005,1.2,87,3,18,34,35,8,87,6,1,16.7,3,50.0,57,355,239,7,2,3,2,0,60,9,Matches
432,Leandro Paredes,ar ARG,MF,Roma,30-316,1994,13.4,1230,68,325,731,183,3,1229,3,3,100.0,0,0.0,716,3621,1800,15,15,0,5,1,880,12,Matches
433,Fabiano Parisi,it ITA,"DF,MF",Fiorentina,24-183,2000,11.4,561,17,176,247,149,15,561,24,8,33.3,11,45.8,317,1927,980,23,15,9,18,15,317,33,Matches
434,Mario Pašalić,hr CRO,MF,Atalanta,30-091,1995,20.6,1485,40,252,870,374,68,1484,17,4,23.5,12,70.6,993,5297,2590,44,49,6,23,22,1140,67,Matches
435,Patric,es ESP,DF,Lazio,32-024,1993,6.7,449,38,203,230,19,4,449,0,0,,0,,276,1514,779,4,2,0,2,0,320,5,Matches
436,Rui Patrício,pt POR,GK,Atalanta,37-085,1988,2.0,68,56,68,0,0,0,68,0,0,,0,,46,222,128,0,0,0,0,0,34,0,Matches
437,Benjamin Pavard,fr FRA,DF,Inter,29-044,1996,17.6,1291,112,479,657,162,35,1291,2,0,0.0,1,50.0,855,4903,2133,13,20,1,5,1,996,26,Matches
438,Strahinja Pavlović,rs SRB,DF,Milan,23-352,2001,18.7,1436,126,692,676,80,18,1436,11,4,36.4,4,36.4,931,5279,3264,37,25,0,18,4,1035,9,Matches
439,Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,36-166,1988,4.9,225,4,15,107,104,28,225,1,0,0.0,0,0.0,86,189,63,1,2,0,18,2,168,26,Matches
440,Martín Payero,ar ARG,MF,Udinese,26-242,1998,14.7,611,12,86,332,210,24,611,64,27,42.2,29,45.3,347,2152,1027,30,34,5,26,13,367,41,Matches
441,Nicolás Paz,ar ARG,"MF,FW",Como,20-245,2004,28.0,1577,20,213,759,634,80,1576,126,65,51.6,53,42.1,1028,5742,2701,75,59,15,97,44,1179,159,Matches
442,Marcus Pedersen,no NOR,DF,Torino,24-299,2000,15.1,650,27,149,261,249,27,650,25,7,28.0,18,72.0,364,2329,1118,44,24,9,22,12,390,77,Matches
443,Pedro,es ESP,"FW,MF",Lazio,37-287,1987,11.3,643,4,67,316,268,49,642,30,14,46.7,11,36.7,382,2550,1315,44,21,15,18,20,488,83,Matches
444,Pietro Pellegri,it ITA,FW,Empoli,24-055,2001,4.6,128,4,7,66,58,14,128,14,5,35.7,7,50.0,80,682,215,12,6,6,16,15,91,28,Matches
445,Lorenzo Pellegrini,it ITA,MF,Roma,28-326,1996,18.1,825,21,108,400,328,53,824,27,11,40.7,16,59.3,463,2834,1185,27,27,5,26,16,589,82,Matches
446,Luca Pellegrini,it ITA,DF,Lazio,26-065,1999,11.7,822,29,190,376,268,15,822,28,11,39.3,16,57.1,405,1844,1031,21,22,4,17,9,499,58,Matches
447,Mateo Pellegrino,ar ARG,FW,Parma,24-071,2001,6.3,206,6,14,96,98,32,206,6,2,33.3,4,66.7,126,408,102,3,3,2,25,10,164,27,Matches
448,Andy Pelmard,fr FRA,DF,Lecce,25-060,2000,1.4,48,5,23,20,7,0,48,1,1,100.0,0,0.0,19,72,24,1,1,0,0,0,19,0,Matches
449,Sergiu Perciun,md MDA,"FW,MF",Torino,19-018,2006,0.7,34,1,5,15,14,2,34,3,1,33.3,1,33.3,24,111,43,1,0,1,2,0,22,4,Matches
450,Pedro Pereira,pt POR,DF,Monza,27-109,1998,27.6,1302,90,447,551,310,32,1302,25,14,56.0,11,44.0,728,3529,1870,51,37,7,24,18,797,104,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Gastón Pereiro,uy URU,MF,Genoa,29-334,1995,0.3,17,1,3,6,8,2,17,0,0,,0,,7,22,6,0,0,0,0,0,13,2,Matches
452,Kike Pérez,es ESP,MF,Venezia,28-086,1997,10.4,652,26,137,311,215,9,652,24,12,50.0,11,45.8,361,1900,833,11,13,2,23,19,374,25,Matches
453,Nehuén Pérez,ar ARG,DF,Udinese,24-321,2000,2.0,74,13,41,31,4,1,74,1,1,100.0,0,0.0,28,151,78,2,1,1,0,0,34,2,Matches
454,Simone Perilli,it ITA,GK,Hellas Verona,30-124,1995,1.0,27,20,26,1,0,0,27,0,0,,0,,12,81,67,0,0,0,0,0,7,0,Matches
455,Mattia Perin,it ITA,GK,Juventus,32-182,1992,5.0,185,161,185,0,0,0,185,0,0,,0,,123,703,460,0,0,0,0,0,110,0,Matches
456,Máximo Perrone,ar ARG,MF,Como,22-124,2003,19.1,1370,55,341,845,190,15,1370,8,3,37.5,5,62.5,873,3418,1552,16,18,1,19,14,1062,18,Matches
457,Matteo Pessina,it ITA,MF,Monza,28-020,1997,9.5,559,16,155,317,91,5,559,10,5,50.0,3,30.0,333,1750,735,8,10,1,9,13,397,20,Matches
458,Andrea Petagna,it ITA,FW,Monza,29-315,1995,3.3,92,1,15,50,27,11,92,4,2,50.0,2,50.0,57,293,80,2,2,1,8,3,65,12,Matches
459,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,27-163,1997,30.0,1486,86,427,594,485,31,1486,49,17,34.7,23,46.9,635,3928,2011,74,33,12,45,31,733,134,Matches
460,Roberto Piccoli,it ITA,FW,Cagliari,24-104,2001,32.7,847,27,71,433,352,132,846,60,14,23.3,39,65.0,466,2189,692,27,25,13,102,43,615,156,Matches
461,Nicholas Pierini,it ITA,MF,Venezia,26-278,1998,0.9,28,1,6,10,12,3,28,1,0,0.0,1,100.0,16,79,21,1,1,0,2,3,18,4,Matches
462,Santiago Pierotti,ar ARG,FW,Lecce,24-038,2001,20.1,676,41,136,297,261,78,676,46,20,43.5,25,54.3,332,2180,1067,41,23,20,56,29,384,80,Matches
463,Balthazar Pierret,fr FRA,MF,Lecce,24-361,2000,17.9,964,60,224,626,125,12,964,21,11,52.4,6,28.6,485,2243,958,12,10,1,24,9,609,13,Matches
464,Andrea Pinamonti,it ITA,FW,Genoa,25-357,1999,29.8,885,31,72,483,335,111,884,23,11,47.8,12,52.2,443,1662,490,19,10,10,64,33,650,127,Matches
465,Niccolò Pisilli,it ITA,MF,Roma,20-230,2004,13.5,711,19,98,416,202,33,711,14,5,35.7,6,42.9,387,1885,920,22,16,6,26,15,505,44,Matches
466,Damián Pizarro,cl CHI,"FW,MF",Udinese,20-044,2005,0.2,3,0,0,2,1,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
467,Semuel Pizzignacco,it ITA,GK,Monza,23-252,2001,5.3,212,156,208,3,1,0,212,0,0,,0,,122,533,375,0,0,0,0,0,109,0,Matches
468,Tommaso Pobega,it ITA,MF,Bologna,25-300,1999,12.6,574,24,101,349,131,20,574,7,3,42.9,4,57.1,276,1184,504,12,10,2,13,5,338,23,Matches
469,Joel Pohjanpalo,fi FIN,FW,Venezia,30-240,1994,17.8,491,24,67,240,187,66,487,10,3,30.0,7,70.0,249,957,367,9,7,4,23,11,343,72,Matches
470,Matteo Politano,it ITA,"FW,MF",Napoli,31-281,1993,28.6,1424,45,217,476,740,79,1424,74,31,41.9,33,44.6,842,5831,2999,123,53,33,41,22,1035,259,Matches
471,Marin Pongračić,hr CRO,DF,Fiorentina,27-242,1997,13.7,815,130,441,351,34,6,815,11,8,72.7,2,18.2,496,3223,1386,7,11,1,9,7,511,3,Matches
472,Stefan Posch,at AUT,DF,Bologna,27-362,1997,7.9,602,33,186,290,133,13,602,11,3,27.3,8,72.7,295,1505,581,11,8,1,9,12,348,35,Matches
473,Stefan Posch,at AUT,DF,Atalanta,27-362,1997,3.8,263,18,97,129,39,4,263,2,1,50.0,1,50.0,185,1147,619,4,5,0,2,5,173,4,Matches
474,Matteo Prati,it ITA,MF,Cagliari,21-134,2003,6.1,297,12,87,165,46,3,297,9,3,33.3,4,44.4,148,560,244,2,3,0,4,2,172,7,Matches
475,Ivan Provedel,it ITA,GK,Lazio,31-055,1994,29.0,1167,859,1135,33,0,0,1167,0,0,,0,,744,3740,2307,0,0,0,0,0,749,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,Diego Pugno,it ITA,FW,Juventus,18-308,2006,0.1,4,0,0,2,3,0,4,1,0,0.0,1,100.0,2,5,3,0,1,0,0,0,1,0,Matches
477,Christian Pulisic,us USA,"FW,MF",Milan,26-235,1998,25.6,1249,14,146,468,656,116,1245,79,34,43.0,34,43.0,776,5387,3077,109,65,34,55,36,887,175,Matches
478,Ionuț Radu,ro ROU,GK,Venezia,27-348,1997,12.0,482,413,482,0,0,0,482,1,1,100.0,0,0.0,317,1662,982,0,0,0,1,0,257,0,Matches
479,Hamza Rafia,tn TUN,MF,Lecce,26-039,1999,11.8,651,16,132,367,164,12,651,22,10,45.5,7,31.8,317,1511,662,13,16,2,21,20,411,32,Matches
480,Antonio Raimondo,it ITA,"FW,DF",Venezia,21-054,2004,1.0,34,0,2,15,19,5,34,0,0,,0,,21,93,37,2,4,1,5,3,28,7,Matches
481,Ylber Ramadani,al ALB,MF,Lecce,29-029,1996,18.8,994,61,330,564,118,7,994,23,12,52.2,11,47.8,516,2326,882,8,11,2,19,22,625,6,Matches
482,Luca Ranieri,it ITA,DF,Fiorentina,26-018,1999,31.1,1922,249,989,884,61,13,1922,18,9,50.0,8,44.4,1124,5389,2749,21,17,2,9,3,1269,9,Matches
483,Giacomo Raspadori,it ITA,"FW,MF",Napoli,25-082,2000,9.7,437,7,50,193,198,42,437,11,6,54.5,3,27.3,218,1027,363,12,5,3,20,9,269,42,Matches
484,Federico Ravaglia,it ITA,GK,Bologna,25-181,1999,10.7,458,318,451,7,0,0,458,1,1,100.0,0,0.0,310,1675,917,0,0,0,0,0,290,0,Matches
485,Ante Rebić,hr CRO,"FW,MF",Lecce,31-232,1993,8.3,409,5,40,172,201,41,409,29,8,27.6,17,58.6,212,1088,437,16,8,6,37,14,301,61,Matches
486,Tijjani Reijnders,nl NED,MF,Milan,26-286,1998,32.8,1724,36,255,885,600,79,1724,68,36,52.9,27,39.7,1113,7563,3971,109,91,28,35,31,1276,112,Matches
487,Pepe Reina,es ESP,GK,Como,42-253,1982,11.0,366,292,365,1,0,0,366,1,0,0.0,0,0.0,236,1327,731,0,0,0,0,0,186,0,Matches
488,Devyne Rensch,nl NED,DF,Roma,22-113,2003,4.2,275,13,75,135,65,7,275,2,0,0.0,0,0.0,136,499,197,2,5,1,3,2,177,24,Matches
489,Mateo Retegui,it ITA,FW,Atalanta,26-012,1999,23.5,772,16,26,326,425,156,767,26,9,34.6,11,42.3,499,2019,413,19,10,10,83,43,627,174,Matches
490,Samuele Ricci,it ITA,MF,Torino,23-263,2001,29.0,1448,75,321,882,261,17,1448,22,6,27.3,13,59.1,861,4908,2301,39,35,5,32,16,963,27,Matches
491,Amir Richardson,ma MAR,MF,Fiorentina,23-107,2002,9.7,625,31,126,364,137,12,625,18,11,61.1,5,27.8,385,1936,875,15,14,0,16,10,436,28,Matches
492,Sergi Roberto,es ESP,MF,Como,33-093,1992,7.7,582,19,114,348,123,9,582,10,3,30.0,6,60.0,340,1514,775,10,13,2,14,5,429,19,Matches
493,Alessio Romagnoli,it ITA,DF,Lazio,30-119,1995,27.7,1918,254,876,972,78,38,1918,3,1,33.3,2,66.7,1007,4008,1722,7,5,0,6,1,1293,4,Matches
494,Marten de Roon,nl NED,"MF,DF",Atalanta,34-043,1991,32.0,2384,74,546,1404,452,19,2384,12,5,41.7,6,50.0,1405,6290,3419,36,51,1,22,9,1660,31,Matches
495,Jonas Rouhi,se SWE,DF,Juventus,21-124,2004,2.3,192,4,63,97,33,2,192,5,2,40.0,3,60.0,84,414,158,1,2,0,5,5,118,7,Matches
496,Nicolò Rovella,it ITA,MF,Lazio,23-158,2001,28.4,2227,88,562,1374,317,15,2227,23,16,69.6,6,26.1,1365,7395,3613,41,48,2,22,14,1645,38,Matches
497,Amir Rrahmani,xk KVX,DF,Napoli,31-076,1994,34.8,2897,255,1249,1544,111,32,2897,4,2,50.0,2,50.0,1717,8241,4665,27,18,0,9,6,2073,2,Matches
498,Tommaso Rubino,it ITA,MF,Fiorentina,18-182,2006,0.1,3,0,1,2,0,0,3,0,0,,0,,3,5,4,0,0,0,0,0,1,0,Matches
499,Matteo Ruggeri,it ITA,DF,Atalanta,22-304,2002,17.7,1348,41,328,581,449,12,1348,10,6,60.0,3,30.0,737,3761,1925,57,32,0,13,3,893,101,Matches
500,Stefano Sabelli,it ITA,DF,Genoa,32-118,1993,21.0,1317,58,462,627,234,10,1317,12,3,25.0,5,41.7,577,2782,1701,33,21,1,20,3,699,39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
501,Alexis Saelemaekers,be BEL,"DF,FW",Roma,25-318,1999,13.5,834,11,134,351,358,34,834,46,18,39.1,25,54.3,506,2645,1383,36,30,11,34,12,626,117,Matches
502,Alexis Saelemaekers,be BEL,"DF,FW",Milan,25-318,1999,1.0,81,0,9,34,38,2,81,0,0,,0,,59,356,234,7,4,1,1,0,61,13,Matches
503,Richie Sagrado,be BEL,DF,Venezia,21-101,2004,1.6,46,4,16,20,11,0,46,0,0,,0,,21,93,55,0,0,0,3,0,24,5,Matches
504,Marco Sala,it ITA,DF,Como,25-341,1999,2.9,173,9,54,69,51,1,173,2,1,50.0,0,0.0,113,565,311,10,10,1,1,1,116,16,Matches
505,Marco Sala,it ITA,DF,Lecce,25-341,1999,0.8,52,0,11,25,16,0,52,0,0,,0,,32,211,137,5,0,0,0,0,37,9,Matches
506,Anass Salah-Eddine,nl NED,DF,Roma,23-113,2002,1.7,117,3,25,45,49,4,117,3,0,0.0,3,100.0,61,431,283,8,5,2,2,1,86,15,Matches
507,Lazar Samardzic,rs SRB,"MF,FW",Atalanta,23-076,2002,11.7,806,5,56,318,438,51,806,58,27,46.6,31,53.4,538,3439,1559,49,39,20,31,17,615,93,Matches
508,Junior Sambia,fr FRA,"DF,FW",Empoli,28-246,1996,4.2,227,5,24,116,89,8,227,17,7,41.2,7,41.2,100,474,232,5,6,1,8,5,105,20,Matches
509,Antonio Sanabria,py PAR,FW,Torino,29-068,1996,14.4,367,16,43,194,135,33,366,10,5,50.0,5,50.0,224,890,220,6,6,1,31,23,293,54,Matches
510,Alexis Sánchez,cl CHI,FW,Udinese,36-143,1988,4.1,176,1,11,83,85,11,176,5,2,40.0,2,40.0,106,405,89,2,4,0,13,8,141,19,Matches
511,Nicola Sansone,it ITA,"MF,FW",Lecce,33-243,1991,0.7,29,1,4,10,15,3,29,1,0,0.0,1,100.0,20,83,7,0,1,0,1,1,20,5,Matches
512,Amin Sarr,se SWE,FW,Hellas Verona,24-061,2001,18.7,615,18,49,277,292,53,615,28,12,42.9,16,57.1,315,1545,646,27,11,10,51,25,449,94,Matches
513,Razvan Sava,ro ROU,GK,Udinese,22-324,2002,12.0,423,345,423,0,0,0,423,0,0,,0,,262,1182,698,0,0,0,1,0,236,0,Matches
514,Nicolò Savona,it ITA,DF,Juventus,22-053,2003,18.2,1176,51,410,577,196,15,1176,11,6,54.5,5,45.5,743,3825,1611,33,26,0,9,4,836,43,Matches
515,Saba Sazonov,ge GEO,DF,Torino,23-099,2002,0.0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
516,Giorgio Scalvini,it ITA,DF,Atalanta,21-151,2003,3.0,228,11,87,116,29,4,228,7,5,71.4,2,28.6,158,685,380,5,1,0,2,0,171,7,Matches
517,Gianluca Scamacca,it ITA,FW,Atalanta,26-130,1999,0.1,2,0,0,1,1,1,2,0,0,,0,,2,1,0,0,0,0,0,0,2,0,Matches
518,Joël Schingtienne,be BEL,DF,Venezia,22-272,2002,9.7,471,40,210,217,48,3,471,9,5,55.6,4,44.4,226,1117,496,5,3,0,14,4,237,3,Matches
519,Simone Scuffet,it ITA,GK,Cagliari,28-345,1996,13.0,442,382,438,4,0,0,442,0,0,,0,,201,1040,641,0,0,0,0,0,178,0,Matches
520,Simone Scuffet,it ITA,GK,Napoli,28-345,1996,1.0,46,45,46,0,0,0,46,0,0,,0,,27,156,51,0,0,0,0,0,18,0,Matches
521,Jacopo Seghetti,it ITA,GK,Empoli,20-083,2005,1.0,24,17,24,0,0,0,24,0,0,,0,,12,53,44,0,0,0,0,0,9,0,Matches
522,Stefano Sensi,it ITA,MF,Monza,29-279,1995,2.5,262,5,64,159,41,1,261,6,4,66.7,1,16.7,192,964,425,2,2,0,1,2,203,4,Matches
523,Suat Serdar,de GER,MF,Hellas Verona,28-030,1997,12.9,579,29,105,344,137,25,579,31,15,48.4,13,41.9,324,1564,681,17,18,2,19,13,357,29,Matches
524,Stephan El Shaarawy,it ITA,"DF,MF",Roma,32-196,1992,11.8,613,14,89,249,290,43,613,36,17,47.2,13,36.1,365,2480,1182,41,36,12,21,10,409,76,Matches
525,Alen Sherri,al ALB,GK,Cagliari,27-147,1997,6.0,212,182,210,3,0,0,212,0,0,,0,,124,566,283,0,0,0,0,0,103,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
526,Eldor Shomurodov,uz UZB,"FW,MF",Roma,29-316,1995,9.5,382,1,22,157,208,47,382,22,5,22.7,16,72.7,205,996,433,17,16,8,42,16,288,56,Matches
527,Marco Silvestri,it ITA,GK,Empoli,34-070,1991,5.0,162,130,162,0,0,0,162,0,0,,0,,103,565,359,0,0,0,0,0,93,0,Matches
528,Giovanni Simeone,ar ARG,FW,Napoli,29-310,1995,4.4,188,8,20,79,94,22,188,12,6,50.0,6,50.0,106,604,285,11,9,2,20,13,136,28,Matches
529,Łukasz Skorupski,pl POL,GK,Bologna,34-006,1991,25.3,1093,831,1084,9,0,0,1093,1,1,100.0,0,0.0,738,3354,1758,0,0,0,0,0,709,0,Matches
530,Ivan Smolčić,hr CRO,DF,Como,24-267,2000,6.0,427,22,160,204,66,7,427,2,0,0.0,2,100.0,207,742,243,3,5,0,8,3,221,9,Matches
531,Simon Sohm,ch SUI,MF,Parma,24-030,2001,31.4,1397,40,245,861,309,41,1397,29,12,41.4,11,37.9,840,4807,2761,63,52,10,33,21,996,60,Matches
532,Ola Solbakken,no NOR,"MF,FW",Empoli,26-246,1998,8.3,251,7,32,133,92,15,251,14,6,42.9,8,57.1,144,1067,418,18,10,6,14,8,185,30,Matches
533,Oumar Solet,fr FRA,DF,Udinese,25-093,2000,15.6,1148,148,541,535,88,14,1148,29,23,79.3,5,17.2,699,3438,1800,15,12,1,14,8,750,4,Matches
534,Yann Sommer,ch SUI,GK,Inter,36-145,1988,31.0,1282,1010,1277,5,0,0,1282,0,0,,0,,857,3781,2075,0,0,0,0,0,880,0,Matches
535,Borna Sosa,hr CRO,DF,Torino,27-110,1998,13.1,781,29,222,372,193,14,781,7,3,42.9,2,28.6,417,2251,866,13,15,1,9,1,454,49,Matches
536,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,25-342,1999,9.3,356,2,35,118,217,41,356,27,11,40.7,9,33.3,272,2907,1868,71,31,27,21,8,285,100,Matches
537,Riccardo Sottil,it ITA,"FW,MF",Milan,25-342,1999,1.3,60,1,10,19,31,6,60,4,1,25.0,2,50.0,45,331,201,11,5,3,3,1,42,13,Matches
538,Matìas Soulé,ar ARG,"MF,FW",Roma,22-026,2003,16.9,1097,19,120,415,572,65,1097,89,28,31.5,45,50.6,680,4036,2079,70,49,26,51,30,788,156,Matches
539,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,32-047,1993,14.0,855,33,195,377,290,30,855,55,21,38.2,27,49.1,499,3783,2106,70,56,20,15,14,558,71,Matches
540,Marco Sportiello,it ITA,GK,Milan,33-001,1992,1.4,63,42,62,1,0,0,63,0,0,,0,,37,180,117,0,0,0,0,0,31,0,Matches
541,Filip Stankovic,rs SRB,GK,Venezia,23-075,2002,15.2,566,486,561,5,0,0,566,0,0,,0,,341,1802,1156,0,0,0,0,0,304,0,Matches
542,Petar Stojanović,si SVN,MF,Empoli,29-216,1995,0.0,3,1,2,1,0,0,3,0,0,,0,,2,5,1,0,0,0,0,0,1,0,Matches
543,Gabriel Strefezza,br BRA,"FW,MF",Como,28-023,1997,27.1,1402,24,191,567,657,86,1402,80,35,43.8,32,40.0,972,4998,2414,67,38,30,46,50,1042,166,Matches
