Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
409,Kazeem Olaigbe,be BEL,"MF,FW",Rennes,22-129,2003,3.1,164,1,15,64,88,14,164,21,13,61.9,8,38.1,105,761,446,16,6,8,3,4,131,30,Matches
410,Ben Old,nz NZL,"FW,MF",Saint-Étienne,22-271,2002,5.6,204,4,39,66,105,20,204,20,9,45.0,10,50.0,125,845,363,13,6,6,16,6,153,44,Matches
411,Warmed Omari,km COM,DF,Lyon,25-018,2000,0.1,7,0,7,0,0,0,7,0,0,,0,,3,6,4,0,0,0,0,0,5,0,Matches
412,Becir Omeragic,ch SUI,"DF,MF",Montpellier,23-111,2002,19.0,1004,148,465,504,44,7,1004,14,11,78.6,3,21.4,559,3457,1855,19,6,1,6,4,661,3,Matches
413,Andrew Omobamidele,ie IRL,DF,Strasbourg,22-322,2002,6.0,464,79,291,169,5,0,464,2,1,50.0,0,0.0,258,1171,606,0,1,0,3,1,324,0,Matches
414,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,29-184,1995,10.4,446,9,50,215,188,30,446,24,10,41.7,13,54.2,259,1247,605,14,13,4,29,22,337,73,Matches
415,Christopher Operi,ci CIV,"DF,FW",Le Havre,28-012,1997,13.0,878,41,237,347,302,12,878,27,14,51.9,13,48.1,418,1898,935,28,21,3,14,11,501,65,Matches
416,Fredrik Oppegard,no NOR,DF,Auxerre,22-277,2002,2.8,172,11,60,58,56,4,172,3,1,33.3,2,66.7,90,463,200,4,4,1,4,3,100,11,Matches
417,Victor Orakpo,ng NGA,FW,Nice,18-331,2006,0.4,21,0,2,10,9,3,21,2,2,100.0,0,0.0,14,83,57,2,1,1,1,0,18,4,Matches
418,Ike Orazi,ie IRL,MF,Reims,17-334,2007,0.0,2,0,0,0,2,0,2,1,0,0.0,1,100.0,2,21,19,1,1,0,0,0,2,1,Matches
419,Gift Orban,ng NGA,"FW,DF",Lyon,22-298,2002,2.1,49,0,6,13,30,10,49,5,2,40.0,3,60.0,26,108,36,1,0,1,6,0,35,12,Matches
420,Gabriel Osho,ng NGA,DF,Auxerre,26-270,1998,17.4,916,119,462,412,47,10,916,7,4,57.1,2,28.6,530,2420,1276,12,4,0,7,3,602,2,Matches
421,Jibril Othman,tn TUN,FW,Saint-Étienne,21-015,2004,0.1,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,0,0,Matches
422,Guimissongui Ouattara,fr FRA,"DF,FW",Strasbourg,19-201,2005,5.1,247,16,70,113,66,7,247,4,2,50.0,2,50.0,116,541,223,7,4,4,6,4,162,14,Matches
423,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,20-209,2004,4.3,274,4,56,131,88,9,274,15,5,33.3,9,60.0,137,734,399,15,3,4,12,7,151,35,Matches
424,Zinédine Ould Khaled,fr FRA,MF,Angers,25-117,2000,3.1,146,8,53,80,13,4,146,3,0,0.0,3,100.0,70,319,84,1,1,1,3,2,91,5,Matches
425,Beres Owusu,fr FRA,DF,Saint-Étienne,21-234,2003,1.0,44,5,15,19,10,1,44,0,0,,0,,19,84,32,0,2,0,1,1,20,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Elisha Owusu,gh GHA,MF,Auxerre,27-185,1997,25.0,1068,45,289,654,138,5,1068,20,8,40.0,11,55.0,500,1870,675,8,10,2,25,24,544,32,Matches
427,Willian Pacho,ec ECU,DF,Paris S-G,23-207,2001,22.7,2136,238,897,1207,41,8,2136,6,1,16.7,4,66.7,1335,5620,2414,3,3,0,15,4,1631,1,Matches
428,Nicolas Pallois,fr FRA,DF,Nantes,37-234,1987,21.6,1139,189,624,478,44,2,1139,6,2,33.3,4,66.7,533,2459,1133,6,3,1,7,3,588,5,Matches
429,Nicolas Pays,fr FRA,"FW,MF",Montpellier,21-277,2003,5.0,247,3,21,87,148,17,247,26,10,38.5,15,57.7,170,1399,618,21,20,5,8,13,188,53,Matches
430,Kévin Pedro,fr FRA,DF,Saint-Étienne,19-079,2006,0.1,17,4,8,8,1,0,17,1,1,100.0,0,0.0,8,60,38,2,0,0,0,0,4,1,Matches
431,Jordan Pefok,us USA,FW,Reims,29-015,1996,3.5,77,4,14,32,31,16,77,4,2,50.0,1,25.0,47,173,53,2,0,1,5,8,53,7,Matches
432,Théo Pellenard,fr FRA,DF,Auxerre,31-068,1994,0.5,28,6,13,8,7,0,28,0,0,,0,,7,25,17,1,0,0,1,0,11,1,Matches
433,Timothee Pembele,fr FRA,DF,Le Havre,22-244,2002,12.1,662,45,253,276,143,20,662,28,14,50.0,12,42.9,352,2052,1038,26,14,4,19,12,382,44,Matches
434,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24-314,2000,0.1,0,0,0,0,0,0,0,0,0,,0,,1,2,0,0,0,0,0,1,1,0,Matches
435,Óscar Perea,co COL,"MF,DF",Strasbourg,19-226,2005,0.2,13,0,0,6,7,0,13,2,2,100.0,0,0.0,8,84,38,1,0,0,2,0,10,4,Matches
436,Mathias Pereira Lage,pt POR,"FW,MF",Brest,28-162,1996,16.8,689,23,119,266,311,36,689,27,10,37.0,16,59.3,303,1792,783,31,17,8,35,16,369,92,Matches
437,Lucas Perri,br BRA,GK,Lyon,27-152,1997,32.0,1107,923,1098,9,0,0,1107,0,0,,0,,683,3099,2067,0,0,0,1,2,570,0,Matches
438,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,28-338,1996,29.0,1298,6,140,573,608,97,1298,126,59,46.8,62,49.2,779,5189,2749,80,60,36,43,61,862,123,Matches
439,Prosper Peter,ng NGA,MF,Angers,17-275,2007,0.2,3,0,0,3,0,0,3,1,0,0.0,1,100.0,1,5,0,0,0,0,0,0,1,0,Matches
440,Léo Pétrot,fr FRA,DF,Saint-Étienne,28-026,1997,27.3,1641,169,648,642,357,23,1641,14,7,50.0,7,50.0,729,2675,1245,27,15,4,23,17,932,95,Matches
441,Đorđe Petrović,rs SRB,GK,Strasbourg,25-215,1999,30.0,1594,1013,1579,15,0,0,1594,1,1,100.0,0,0.0,1063,4356,2394,1,0,0,0,0,1073,0,Matches
442,Tom Pouilly,fr FRA,"DF,MF",Lens,21-327,2003,2.9,242,6,63,107,74,8,242,3,2,66.7,0,0.0,144,644,301,11,6,2,7,0,160,32,Matches
443,Adrien Rabiot,fr FRA,MF,Marseille,30-038,1995,26.6,1756,34,220,933,619,94,1756,49,25,51.0,23,46.9,1050,5635,2729,78,52,16,51,31,1390,169,Matches
444,Gonçalo Ramos,pt POR,FW,Paris S-G,23-325,2001,11.7,346,6,26,107,215,96,344,11,1,9.1,9,81.8,150,715,315,10,4,4,16,11,275,63,Matches
445,Lilian Raolisoa,fr FRA,"DF,FW",Angers,24-329,2000,13.7,706,45,221,273,229,15,706,47,23,48.9,23,48.9,372,2230,1168,30,30,3,20,13,404,55,Matches
446,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,28-115,1997,8.0,401,30,109,230,67,11,401,13,7,53.8,5,38.5,216,1071,393,5,5,1,11,11,240,12,Matches
447,Guillaume Restes,fr FRA,GK,Toulouse,20-061,2005,27.3,822,615,812,8,2,0,822,1,0,0.0,1,100.0,490,2358,1328,0,0,0,2,0,415,0,Matches
448,Alexsandro Ribeiro,br BRA,DF,Lille,25-275,1999,29.0,2601,290,1070,1435,113,35,2601,8,5,62.5,2,25.0,1648,8507,5124,24,25,0,20,10,1892,8,Matches
449,Alejandro Rodriguez,pt POR,MF,Lyon,17-062,2008,0.2,8,0,0,1,7,4,8,0,0,,0,,1,0,0,0,0,0,1,0,2,1,Matches
450,Valentin Rongier,fr FRA,"MF,DF",Marseille,30-155,1994,17.4,1602,51,347,977,288,13,1602,16,11,68.8,5,31.3,896,3281,1761,25,25,4,19,17,1226,28,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Pablo Rosario,nl NED,"MF,DF",Nice,28-124,1997,19.7,950,78,247,559,154,19,949,17,9,52.9,8,47.1,473,2261,1247,17,19,2,20,15,653,25,Matches
452,Anthony Rouault,fr FRA,DF,Rennes,23-347,2001,9.8,755,115,348,390,17,8,755,0,0,,0,,463,2157,1234,3,2,0,1,2,535,0,Matches
453,Jon Rowe,eng ENG,"FW,MF",Marseille,22-011,2003,8.2,401,3,27,131,247,51,401,45,19,42.2,23,51.1,267,1520,775,27,13,8,33,13,313,86,Matches
454,Fabián Ruiz Peña,es ESP,MF,Paris S-G,29-038,1996,20.7,1759,47,253,1025,493,60,1759,20,14,70.0,6,30.0,1013,5118,2671,46,39,8,23,16,1390,88,Matches
455,Gerónimo Rulli,ar ARG,GK,Marseille,32-356,1992,33.0,1262,977,1247,15,0,0,1262,0,0,,0,,758,3213,1704,0,0,0,1,0,730,0,Matches
456,Mathew Ryan,au AUS,GK,Lens,33-033,1992,13.0,414,342,410,4,0,0,414,0,0,,0,,257,1171,632,0,0,0,0,1,189,0,Matches
457,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,27-138,1997,7.3,230,3,38,88,106,23,230,29,11,37.9,13,44.8,130,747,274,11,4,3,20,10,149,39,Matches
458,Falaye Sacko,ml MLI,DF,Montpellier,30-010,1995,12.7,734,40,213,368,163,8,734,9,2,22.2,7,77.8,371,1852,956,21,12,4,9,1,421,34,Matches
459,Matvei Safonov,ru RUS,GK,Paris S-G,26-075,1999,9.8,326,264,320,6,0,0,326,0,0,,0,,203,910,535,0,0,0,0,0,181,0,Matches
460,Modibo Sagnan,ml MLI,DF,Montpellier,26-027,1999,22.3,1177,176,593,543,50,17,1177,20,13,65.0,6,30.0,622,3424,1829,13,10,0,8,9,722,3,Matches
461,Osame Sahraoui,ma MAR,"FW,MF",Lille,23-334,2001,14.2,799,11,57,298,454,67,799,79,35,44.3,43,54.4,532,3429,1730,68,38,23,39,23,627,158,Matches
462,Wesley Saïd,fr FRA,FW,Lens,30-022,1995,10.0,325,3,21,151,156,41,325,19,9,47.4,10,52.6,185,884,419,16,10,8,18,9,239,53,Matches
463,Théo Sainte-Luce,fr FRA,DF,Montpellier,26-203,1998,10.8,490,45,161,193,139,18,490,20,12,60.0,8,40.0,199,1055,551,19,8,5,20,8,237,33,Matches
464,Ibrahim Salah,ma MAR,FW,Brest,23-254,2001,4.0,186,0,15,81,94,16,186,25,9,36.0,16,64.0,124,780,423,15,8,6,12,6,138,40,Matches
465,Amine Salama,fr FRA,FW,Reims,24-297,2000,4.1,132,1,9,56,73,22,132,17,7,41.2,10,58.8,81,639,252,12,9,5,18,9,96,28,Matches
466,Mohammed Salisu,gh GHA,DF,Monaco,26-024,1999,11.4,905,106,372,510,25,14,905,1,0,0.0,1,100.0,545,2800,1519,8,2,0,6,1,596,3,Matches
467,Yoann Salmier,gf GUF,DF,Le Havre,32-171,1992,8.9,462,74,232,201,33,9,462,5,4,80.0,1,20.0,205,1202,630,7,3,0,4,0,236,1,Matches
468,Mama Samba Baldé,gw GNB,FW,Lyon,29-186,1995,0.4,15,1,2,6,7,2,15,3,0,0.0,3,100.0,7,65,28,1,1,0,1,1,9,2,Matches
469,Mama Samba Baldé,gw GNB,FW,Brest,29-186,1995,12.7,430,13,56,164,220,61,430,55,17,30.9,33,60.0,254,1752,844,35,16,23,37,19,308,100,Matches
470,Brice Samba,fr FRA,GK,Rennes,31-016,1994,16.0,682,516,668,14,0,0,682,0,0,,0,,382,1806,939,0,0,0,0,0,357,0,Matches
471,Brice Samba,fr FRA,GK,Lens,31-016,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,Matches
472,Arouna Sangante,sn SEN,DF,Le Havre,23-029,2002,13.1,901,93,427,438,43,12,901,5,4,80.0,1,20.0,512,2615,1368,11,4,0,12,6,588,2,Matches
473,Nhoa Sangui,fr FRA,"DF,MF",Reims,19-073,2006,12.6,700,29,219,329,160,9,700,19,10,52.6,8,42.1,358,1977,1091,21,17,3,16,15,436,53,Matches
474,Morgan Sanson,fr FRA,MF,Nice,30-266,1994,2.5,133,2,19,67,49,9,133,5,2,40.0,3,60.0,76,400,150,5,5,1,8,1,93,16,Matches
475,Baptiste Santamaria,fr FRA,MF,Nice,30-063,1995,9.5,569,25,134,351,92,14,569,12,8,66.7,4,33.3,270,1164,627,9,9,0,14,7,386,10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,Baptiste Santamaria,fr FRA,MF,Rennes,30-063,1995,5.4,377,12,93,226,58,4,377,5,1,20.0,4,80.0,198,715,216,3,5,0,12,5,256,9,Matches
477,Andrey Santos,br BRA,MF,Strasbourg,21-008,2004,30.7,1938,108,630,1125,205,35,1938,36,17,47.2,14,38.9,984,3995,2336,29,12,3,43,10,1241,26,Matches
478,Tiago Santos,pt POR,DF,Lille,22-292,2002,4.5,285,6,50,116,120,21,285,21,12,57.1,8,38.1,191,1183,661,24,17,4,13,3,206,43,Matches
479,Malang Sarr,fr FRA,DF,Lens,26-108,1999,15.4,1105,111,498,554,59,9,1105,4,2,50.0,2,50.0,665,3337,1458,4,6,1,4,4,754,1,Matches
480,Mamadou Sarr,fr FRA,DF,Strasbourg,19-255,2005,25.3,1884,241,1026,825,40,12,1884,19,10,52.6,9,47.4,1190,5084,2543,7,9,1,14,10,1412,1,Matches
481,Martin Satriano,uy URU,"FW,DF",Lens,24-080,2001,0.9,49,1,9,15,25,11,49,2,1,50.0,1,50.0,21,114,37,2,2,1,5,2,32,14,Matches
482,Téji Savanier,fr FRA,MF,Montpellier,33-140,1991,24.8,1721,23,184,983,566,34,1719,67,27,40.3,35,52.2,892,4325,1913,25,36,4,46,30,1106,106,Matches
483,Niklas Schmidt,de GER,MF,Toulouse,27-071,1998,2.3,194,7,37,110,50,2,194,1,0,0.0,1,100.0,109,489,228,2,3,0,0,2,123,1,Matches
484,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,22-027,2003,2.1,70,2,11,25,35,9,70,8,6,75.0,2,25.0,41,245,156,6,2,2,6,4,46,10,Matches
485,Alidu Seidu,gh GHA,DF,Rennes,24-341,2000,8.9,616,41,205,329,90,5,616,18,9,50.0,3,16.7,338,2129,1091,23,18,4,5,10,337,17,Matches
486,Hiroki Sekine,jp JPN,DF,Reims,22-273,2002,8.9,596,59,228,235,140,10,596,10,5,50.0,3,30.0,320,1701,899,20,14,2,12,10,375,40,Matches
487,Marvin Senaya,tg TOG,DF,Strasbourg,24-103,2001,2.5,173,12,88,73,15,0,173,2,0,0.0,1,50.0,72,231,109,1,1,0,0,1,86,2,Matches
488,Djibril Sidibé,fr FRA,DF,Toulouse,32-286,1992,22.6,1424,77,481,724,235,15,1424,19,11,57.9,8,42.1,782,2891,1628,15,15,0,24,9,867,46,Matches
489,Vincent Sierro,ch SUI,MF,Toulouse,29-215,1995,25.7,1578,66,366,870,354,34,1576,25,9,36.0,16,64.0,865,3452,1605,15,19,5,46,18,1024,25,Matches
490,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27-284,1997,20.4,1508,49,345,688,502,35,1508,17,13,76.5,4,23.5,758,3849,2239,53,56,5,24,7,879,140,Matches
491,Abdallah Sima,sn SEN,"FW,MF",Brest,23-328,2001,13.5,501,9,63,189,255,66,501,23,6,26.1,13,56.5,290,1943,710,36,16,20,51,22,369,91,Matches
492,Moses Simon,ng NGA,"FW,MF",Nantes,29-303,1995,28.0,1100,10,108,364,654,124,1097,143,63,44.1,75,52.4,709,6056,3183,142,78,57,64,52,752,219,Matches
493,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,25-154,1999,24.6,960,35,142,372,456,126,959,72,27,37.5,41,56.9,554,2935,1387,52,29,28,48,42,666,187,Matches
494,Wilfried Singo,ci CIV,DF,Monaco,24-137,2000,22.3,1616,137,615,901,122,28,1616,11,6,54.5,4,36.4,895,5027,2972,34,20,4,11,7,1021,27,Matches
495,Ayanda Sishuba,be BEL,FW,Rennes,20-098,2005,0.0,1,1,1,0,0,0,1,0,0,,0,,1,1,0,0,0,0,0,1,1,0,Matches
496,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,29-165,1995,9.1,297,15,41,140,117,37,296,11,3,27.3,8,72.7,149,716,302,14,12,6,34,13,206,36,Matches
497,Niama Sissoko,ml MLI,"FW,MF",Reims,19-146,2005,0.5,24,0,1,9,14,6,24,2,0,0.0,2,100.0,14,59,17,1,0,0,4,2,15,2,Matches
498,Leo Skiri Østigård,no NOR,DF,Rennes,25-164,1999,13.6,948,112,443,490,19,11,948,2,1,50.0,1,50.0,490,2421,1125,3,2,0,7,1,589,1,Matches
499,Milan Škriniar,sk SVK,DF,Paris S-G,30-089,1995,4.2,417,51,200,213,5,3,417,3,0,0.0,3,100.0,244,1111,603,3,0,0,2,0,309,0,Matches
500,Naatan Skyttä,fi FIN,FW,Toulouse,23-004,2002,0.1,5,0,0,2,3,0,5,0,0,,0,,4,3,1,0,0,0,0,0,3,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
501,Eduard Sobol,ua UKR,DF,Strasbourg,30-021,1995,1.1,53,12,37,14,2,0,53,0,0,,0,,19,56,10,0,1,0,1,0,18,2,Matches
502,Florian Sotoca,fr FRA,"FW,MF",Lens,34-198,1990,19.8,1177,25,102,542,542,89,1177,39,16,41.0,19,48.7,675,2924,1477,44,43,7,20,22,923,170,Matches
503,Issa Soumaré,sn SEN,"FW,MF",Le Havre,24-213,2000,20.1,804,28,127,340,363,85,804,57,16,28.1,34,59.6,469,3056,1506,60,37,13,61,28,569,141,Matches
504,Saidou Sow,gn GUI,DF,Strasbourg,22-311,2002,11.3,735,112,476,245,16,8,735,2,1,50.0,1,50.0,465,1531,687,0,1,0,4,3,548,2,Matches
505,Saidou Sow,gn GUI,DF,Nantes,22-311,2002,8.9,511,111,306,196,10,6,511,6,4,66.7,2,33.3,288,1336,703,2,1,0,2,2,314,0,Matches
506,Lucas Stassin,be BEL,FW,Saint-Étienne,20-164,2004,20.0,655,9,39,273,347,85,655,36,15,41.7,19,52.8,326,1346,558,26,13,13,57,20,455,149,Matches
507,Enzo Sternal,fr FRA,"FW,MF",Marseille,17-348,2007,0.3,13,0,1,10,2,0,13,3,1,33.3,2,66.7,10,30,13,0,0,0,2,0,12,0,Matches
508,Gabriel Suazo,cl CHI,DF,Toulouse,27-275,1997,24.0,1484,54,355,673,473,39,1484,39,25,64.1,11,28.2,782,3335,1955,42,36,8,36,14,889,118,Matches
509,Abakar Sylla,ci CIV,DF,Strasbourg,22-137,2002,10.6,791,151,510,258,26,9,791,6,3,50.0,3,50.0,425,1490,618,0,1,0,5,4,497,3,Matches
510,Issiaga Sylla,gn GUI,DF,Montpellier,31-130,1994,12.3,683,50,191,338,161,14,683,15,9,60.0,6,40.0,335,1985,1097,33,23,1,16,8,394,46,Matches
511,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,27-335,1997,12.4,470,1,34,191,259,55,470,71,23,32.4,40,56.3,316,2627,1260,55,29,25,48,20,342,76,Matches
512,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,27-335,1997,6.3,206,2,15,71,124,41,206,20,7,35.0,9,45.0,115,988,548,21,10,9,21,7,147,39,Matches
513,Nicolás Tagliafico,ar ARG,DF,Lyon,32-253,1992,20.1,1508,70,434,749,332,44,1508,8,1,12.5,4,50.0,777,2960,1552,30,26,4,21,4,975,75,Matches
514,Axel Tapé,fr FRA,"DF,MF",Paris S-G,17-274,2007,2.0,174,11,58,107,12,0,174,3,1,33.3,2,66.7,129,657,244,1,2,0,5,2,143,1,Matches
515,Florian Tardieu,fr FRA,MF,Saint-Étienne,33-019,1992,11.9,1046,39,182,584,288,16,1046,12,2,16.7,9,75.0,546,1965,950,11,17,0,15,8,773,40,Matches
516,Oussama Targhalline,ma MAR,MF,Le Havre,22-356,2002,11.0,551,25,116,292,151,11,551,13,5,38.5,7,53.8,330,2100,846,25,25,1,17,21,385,34,Matches
517,Enzo Tchato,cm CMR,DF,Montpellier,22-169,2002,20.8,1185,77,340,565,294,14,1185,13,6,46.2,6,46.2,524,3040,1726,44,33,3,16,4,659,93,Matches
518,Arnau Tenas,es ESP,GK,Paris S-G,23-346,2001,1.0,33,22,30,3,0,0,33,0,0,,0,,28,153,120,0,0,0,0,0,21,0,Matches
519,Tanner Tessmann,us USA,MF,Lyon,23-229,2001,13.0,848,46,215,489,155,17,848,19,10,52.6,8,42.1,527,2339,1081,11,14,1,12,10,623,25,Matches
520,Teddy Teuma,mt MLT,MF,Reims,31-223,1993,8.3,722,19,141,359,224,12,721,12,3,25.0,9,75.0,350,1344,569,9,4,0,11,11,502,34,Matches
521,Jordan Teze,nl NED,DF,Monaco,25-223,1999,5.8,405,13,96,194,120,15,405,10,5,50.0,4,40.0,161,757,435,8,11,2,8,3,221,40,Matches
522,Sorba Thomas,wls WAL,"FW,MF",Nantes,25-262,1999,13.9,630,23,103,254,288,20,630,22,8,36.4,13,59.1,356,2064,1021,40,27,7,26,23,404,89,Matches
523,Adrien Thomasson,fr FRA,MF,Lens,31-152,1993,28.1,1939,52,324,1004,626,107,1939,57,23,40.4,32,56.1,1033,4376,1997,26,32,8,64,40,1323,131,Matches
524,Corentin Tolisso,fr FRA,MF,Lyon,30-281,1994,25.7,1913,79,329,1054,547,87,1913,21,11,52.4,10,47.6,1070,4679,2136,31,35,3,31,20,1406,133,Matches
525,Abdoulaye Touré,gn GUI,MF,Le Havre,31-069,1994,24.8,1300,78,365,752,195,25,1293,32,17,53.1,11,34.4,679,3355,1463,16,14,0,29,30,795,27,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
526,Birama Touré,ml MLI,"MF,DF",Montpellier,32-339,1992,3.3,157,21,71,65,22,3,157,0,0,,0,,86,287,71,0,1,1,6,0,99,2,Matches
527,Ousmane Toure,fr FRA,DF,Lille,20-082,2005,0.1,8,0,4,4,0,0,8,0,0,,0,,4,23,1,0,0,0,0,0,2,0,Matches
528,Adrien Truffert,fr FRA,"DF,MF",Rennes,23-172,2001,29.6,1845,68,430,765,663,56,1845,41,14,34.1,21,51.2,941,4909,2444,65,44,14,34,23,1151,239,Matches
529,Vanderson,br BRA,DF,Monaco,23-324,2001,22.4,1701,70,399,840,474,64,1701,48,24,50.0,20,41.7,870,4160,2197,57,30,13,38,14,969,150,Matches
530,Robinio Vaz,fr FRA,FW,Marseille,18-083,2007,0.8,20,1,2,1,17,9,20,1,0,0.0,1,100.0,12,79,34,3,0,2,1,1,14,6,Matches
531,Jordan Veretout,fr FRA,MF,Lyon,32-071,1993,16.3,1012,26,197,602,225,26,1012,7,4,57.1,3,42.9,554,2486,1190,29,16,5,21,7,722,57,Matches
532,Ben Viadere,fr FRA,MF,Auxerre,19-251,2005,0.1,7,0,1,1,6,0,7,2,1,50.0,1,50.0,4,22,17,1,2,0,0,0,4,1,Matches
533,Vitinha,pt POR,MF,Paris S-G,25-087,2000,21.7,2460,57,344,1531,599,32,2458,38,25,65.8,10,26.3,1671,8320,3878,52,54,9,30,19,2062,55,Matches
534,Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,30-006,1995,3.1,91,0,12,36,43,15,91,9,6,66.7,3,33.3,53,418,157,9,5,3,14,10,63,18,Matches
535,Elye Wahi,fr FRA,FW,Marseille,22-129,2003,6.4,161,0,8,87,67,30,160,10,2,20.0,8,80.0,103,423,177,7,0,5,15,11,126,41,Matches
536,Caleb Wiley,us USA,"DF,MF",Strasbourg,20-140,2004,3.0,149,7,56,59,35,4,149,1,0,0.0,1,100.0,70,337,144,3,2,0,7,4,90,9,Matches
537,Christopher Wooh,cm CMR,DF,Rennes,23-235,2001,16.2,1028,118,477,516,45,13,1028,12,7,58.3,4,33.3,558,2873,1657,14,6,0,12,4,695,2,Matches
538,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,23-117,2002,24.8,1461,260,805,613,49,15,1461,2,2,100.0,0,0.0,798,4589,2487,11,9,0,6,1,971,4,Matches
539,Eloge Zabi,ci CIV,"DF,MF",Reims,18-229,2006,0.2,14,1,5,9,1,0,14,0,0,,0,,9,66,34,1,1,0,0,0,10,1,Matches
540,Yoram Zague,fr FRA,"DF,FW",Paris S-G,18-361,2006,2.0,203,3,44,124,36,5,203,2,2,100.0,0,0.0,148,629,313,5,1,1,1,0,158,17,Matches
541,Wilfried Zaha,ci CIV,FW,Lyon,32-182,1992,0.8,49,0,2,22,26,4,49,5,3,60.0,2,40.0,30,100,23,1,0,1,2,6,39,9,Matches
542,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,19-064,2006,22.4,1889,49,313,1039,549,31,1889,37,20,54.1,17,45.9,1201,6315,3190,49,63,6,39,31,1490,91,Matches
543,Miha Zajc,si SVN,MF,Toulouse,30-314,1994,2.9,215,5,29,136,51,5,215,4,3,75.0,1,25.0,121,543,266,7,5,0,3,2,147,9,Matches
544,Denis Zakaria,ch SUI,MF,Monaco,28-172,1996,23.7,1420,60,278,909,255,40,1418,36,21,58.3,13,36.1,820,3722,1807,27,30,8,35,23,968,36,Matches
545,Anass Zaroury,ma MAR,"FW,MF",Lens,24-185,2000,14.6,838,11,95,353,397,25,838,33,16,48.5,17,51.5,517,2808,1373,47,39,8,26,13,621,103,Matches
546,Nathan Zeze,fr FRA,DF,Nantes,19-327,2005,16.6,1079,155,570,497,18,5,1079,4,3,75.0,1,25.0,597,2805,1475,2,2,0,9,1,675,0,Matches
547,Edon Zhegrova,xk KVX,"FW,MF",Lille,26-041,1999,10.9,524,0,29,156,346,35,524,55,23,41.8,30,54.5,360,2623,1236,37,31,18,23,29,396,81,Matches
548,Luc Zogbé,ci CIV,DF,Brest,20-048,2005,7.1,436,30,158,192,92,5,436,19,4,21.1,11,57.9,196,985,384,4,7,0,9,5,202,19,Matches
549,Aristide Zossou,ci CIV,MF,Auxerre,19-331,2005,0.2,21,0,1,8,12,0,21,1,0,0.0,1,100.0,14,92,29,1,2,0,0,1,17,3,Matches
