Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
284,Marius Müller,de GER,GK,Wolfsburg,31-303,1993,6,5,475,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Thomas Müller,de GER,"MF,FW",Bayern Munich,35-240,1989,29,11,1165,12.9,1,4,5,1,0,0,3,0,3.7,3.7,2.9,6.6,23,50,137,0.08,0.31,0.39,0.08,0.39,0.29,0.22,0.51,0.29,0.51,Matches
286,Jamal Musiala,de GER,MF,Bayern Munich,22-074,2003,25,21,1798,20.0,12,2,14,12,0,0,3,0,9.3,9.3,4.5,13.8,71,107,156,0.60,0.10,0.70,0.60,0.70,0.46,0.23,0.69,0.46,0.69,Matches
287,Florent Muslija,xk KVX,"FW,MF",Freiburg,26-309,1998,9,0,168,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,5,7,14,0.00,0.00,0.00,0.00,0.00,0.14,0.16,0.30,0.14,0.30,Matches
288,Phillipp Mwene,at AUT,DF,Mainz 05,31-102,1994,31,31,2521,28.0,1,4,5,1,0,0,7,0,1.4,1.4,1.7,3.1,61,104,134,0.04,0.14,0.18,0.04,0.18,0.05,0.06,0.11,0.05,0.11,Matches
289,Joakim Mæhle,dk DEN,DF,Wolfsburg,27-356,1997,27,24,2098,23.3,3,4,7,3,0,0,6,0,1.9,1.9,2.2,4.1,57,85,111,0.13,0.17,0.30,0.13,0.30,0.08,0.10,0.18,0.08,0.18,Matches
290,Nathan N'Goumou,cm CMR,FW,Gladbach,25-058,2000,19,9,828,9.2,2,1,3,2,0,0,0,0,1.9,1.9,1.3,3.2,30,16,85,0.22,0.11,0.33,0.22,0.33,0.20,0.14,0.34,0.20,0.34,Matches
291,Stanley N'Soki,fr FRA,DF,Hoffenheim,26-032,1999,22,16,1308,14.5,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
292,Paul Nebel,de GER,MF,Mainz 05,22-213,2002,30,25,2255,25.1,9,4,13,9,0,0,5,1,4.9,4.9,3.9,8.8,67,88,213,0.36,0.16,0.52,0.36,0.52,0.20,0.15,0.35,0.20,0.35,Matches
293,Kosta Nedeljković,rs SRB,DF,RB Leipzig,19-146,2005,10,6,479,5.3,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.7,10,16,27,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14,Matches
294,Ivan Nekić,hr CRO,DF,Holstein Kiel,24-138,2000,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,David Nemeth,at AUT,DF,St. Pauli,24-054,2001,22,22,1957,21.7,0,1,1,0,0,0,3,0,0.1,0.1,0.1,0.3,12,60,5,0.00,0.05,0.05,0.00,0.05,0.01,0.01,0.01,0.01,0.01,Matches
296,Luca Netz,de GER,DF,Gladbach,21-361,2003,24,8,969,10.8,0,2,2,0,0,0,2,0,0.2,0.2,1.9,2.1,16,28,55,0.00,0.19,0.19,0.00,0.19,0.02,0.18,0.20,0.02,0.20,Matches
297,Manuel Neuer,de GER,GK,Bayern Munich,39-045,1986,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
298,Florian Neuhaus,de GER,MF,Gladbach,28-056,1997,17,2,373,4.1,0,1,1,0,0,0,1,0,0.6,0.6,0.3,0.9,9,24,8,0.00,0.24,0.24,0.00,0.24,0.15,0.08,0.23,0.15,0.23,Matches
299,Moritz Nicolas,de GER,GK,Gladbach,27-202,1997,19,19,1639,18.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
300,Julian Niehues,de GER,MF,Heidenheim,24-024,2001,7,0,109,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,2,3,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.19,0.09,0.19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
301,Justin Njinmah,de GER,"FW,MF",Werder Bremen,24-177,2000,25,10,933,10.4,3,2,5,3,0,0,1,0,3.5,3.5,1.6,5.0,33,21,102,0.29,0.19,0.48,0.29,0.48,0.34,0.15,0.49,0.34,0.49,Matches
302,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,24-191,2000,12,4,382,4.2,0,0,0,0,0,0,1,0,0.2,0.2,1.3,1.5,17,15,21,0.00,0.00,0.00,0.00,0.00,0.04,0.31,0.35,0.04,0.35,Matches
303,Felix Nmecha,de GER,MF,Dortmund,24-213,2000,24,17,1386,15.4,3,1,4,3,0,0,2,0,0.9,0.9,1.1,1.9,14,78,14,0.19,0.06,0.26,0.19,0.26,0.06,0.07,0.13,0.06,0.13,Matches
304,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,26-148,1998,18,2,393,4.4,2,0,2,2,0,0,1,0,3.7,3.7,0.2,3.9,6,6,30,0.46,0.00,0.46,0.46,0.46,0.86,0.04,0.89,0.86,0.89,Matches
305,Arnaud Nordin,fr FRA,"DF,MF",Mainz 05,26-328,1998,6,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3,1,15,0.00,0.00,0.00,0.00,0.00,0.03,0.51,0.54,0.03,0.54,Matches
306,Alexander Nübel,de GER,GK,Stuttgart,28-223,1996,32,32,2880,32.0,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
307,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,20-024,2005,24,15,1482,16.5,3,3,6,3,0,0,0,0,1.6,1.6,2.7,4.3,55,50,116,0.18,0.18,0.36,0.18,0.36,0.10,0.17,0.26,0.10,0.26,Matches
308,David Odogu,de GER,DF,Wolfsburg,18-342,2006,3,2,195,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,8,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
309,Tim Oermann,de GER,DF,Bochum,21-217,2003,28,25,2123,23.6,0,2,2,0,0,0,0,0,0.2,0.2,0.6,0.8,15,58,15,0.00,0.08,0.08,0.00,0.08,0.01,0.03,0.03,0.01,0.03,Matches
310,Ifechukwu Ogbus,ch SUI,DF,Freiburg,19-145,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Finn Ole Becker,de GER,MF,Hoffenheim,24-337,2000,12,7,661,7.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,44,7,0.00,0.14,0.14,0.00,0.14,0.02,0.04,0.05,0.02,0.05,Matches
312,Michael Olise,fr FRA,"FW,MF",Bayern Munich,23-150,2001,33,27,2244,24.9,11,14,25,11,0,0,3,0,9.6,9.6,11.6,21.2,113,176,369,0.44,0.56,1.00,0.44,1.00,0.38,0.46,0.85,0.38,0.85,Matches
313,Jonas Omlin,ch SUI,GK,Gladbach,31-121,1994,11,10,888,9.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Karim Onisiwo,at AUT,"MF,FW",Mainz 05,33-055,1992,6,1,110,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,0,8,0.00,0.00,0.00,0.00,0.00,0.06,0.27,0.33,0.06,0.33,Matches
315,Frank Onyeka,ng NGA,MF,Augsburg,27-130,1998,29,28,2426,27.0,0,1,1,0,0,0,8,0,1.4,1.4,1.3,2.7,44,99,69,0.00,0.04,0.04,0.00,0.04,0.05,0.05,0.10,0.05,0.10,Matches
316,Loïs Openda,be BEL,"FW,MF",RB Leipzig,25-084,2000,32,28,2439,27.1,9,5,14,9,0,1,5,1,9.0,8.2,3.4,11.6,58,47,227,0.33,0.18,0.52,0.33,0.52,0.33,0.12,0.46,0.30,0.43,Matches
317,Gift Orban,ng NGA,FW,Hoffenheim,22-298,2002,13,7,687,7.6,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.52,0.00,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,Matches
318,Willi Orban,hu HUN,DF,RB Leipzig,32-189,1992,25,25,2222,24.7,5,0,5,5,0,0,4,2,4.0,4.0,1.0,5.0,15,106,8,0.20,0.00,0.20,0.20,0.20,0.16,0.04,0.20,0.16,0.20,Matches
319,Ivan Ordets,ua UKR,DF,Bochum,32-307,1992,22,21,1861,20.7,0,0,0,0,0,0,6,0,0.7,0.7,0.7,1.5,2,48,4,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
320,Patrick Osterhage,de GER,MF,Freiburg,25-099,2000,30,27,2267,25.2,1,0,1,1,0,0,6,1,1.7,1.7,1.4,3.1,26,73,50,0.04,0.00,0.04,0.04,0.04,0.07,0.06,0.12,0.07,0.12,Matches
321,Assan Ouedraogo,de GER,MF,RB Leipzig,19-002,2006,3,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
322,Salih Özcan,tr TUR,MF,Wolfsburg,27-120,1998,11,3,353,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,6,22,5,0.00,0.00,0.00,0.00,0.00,0.03,0.20,0.23,0.03,0.23,Matches
323,Salih Özcan,tr TUR,MF,Dortmund,27-120,1998,10,3,382,4.2,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,4,31,4,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17,Matches
324,Exequiel Palacios,ar ARG,MF,Leverkusen,26-218,1998,22,10,1040,11.6,1,6,7,1,0,0,1,0,1.5,1.5,2.3,3.8,13,88,40,0.09,0.52,0.61,0.09,0.61,0.13,0.20,0.33,0.13,0.33,Matches
325,João Palhinha,pt POR,MF,Bayern Munich,29-306,1995,17,6,673,7.5,0,0,0,0,0,0,2,1,0.7,0.7,0.2,0.9,3,32,7,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
326,Mats Pannewig,de GER,MF,Bochum,20-195,2004,13,1,191,2.1,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,2,9,14,0.00,0.00,0.00,0.00,0.00,0.36,0.05,0.42,0.36,0.42,Matches
327,Kevin Paredes,us USA,DF,Wolfsburg,22-004,2003,2,2,123,1.4,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.4,1,7,12,0.00,0.73,0.73,0.00,0.73,0.27,0.05,0.32,0.27,0.32,Matches
328,Felix Passlack,de GER,"DF,MF",Bochum,26-347,1998,30,29,2244,24.9,1,5,6,1,0,0,4,0,1.2,1.2,3.0,4.2,41,64,112,0.04,0.20,0.24,0.04,0.24,0.05,0.12,0.17,0.05,0.17,Matches
329,Aleksandar Pavlovic,de GER,MF,Bayern Munich,21-008,2004,20,17,1361,15.1,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.8,13,120,32,0.07,0.00,0.07,0.07,0.07,0.04,0.01,0.05,0.04,0.05,Matches
330,Mads Pedersen,dk DEN,DF,Augsburg,28-252,1996,7,2,235,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,11,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
331,Jordan Pefok,us USA,FW,Union Berlin,29-015,1996,18,10,908,10.1,0,1,1,0,0,0,2,0,3.2,3.2,0.9,4.1,3,12,40,0.00,0.10,0.10,0.00,0.10,0.32,0.09,0.40,0.32,0.40,Matches
332,Daniel Peretz,il ISR,GK,Bayern Munich,24-305,2000,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Noah Pesch,hr CRO,FW,Gladbach,19-358,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
334,Luca Philipp,de GER,GK,Hoffenheim,24-164,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
335,Maximilian Philipp,de GER,"MF,FW",Freiburg,31-071,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
336,Benedikt Pichler,at AUT,FW,Holstein Kiel,27-295,1997,18,7,785,8.7,1,2,3,1,0,0,1,0,2.3,2.3,1.1,3.4,18,19,58,0.11,0.23,0.34,0.11,0.34,0.26,0.13,0.39,0.26,0.39,Matches
337,Amos Pieper,de GER,DF,Werder Bremen,27-114,1998,22,15,1414,15.7,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.0,10,61,3,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
338,Marvin Pieringer,de GER,"FW,MF",Heidenheim,25-219,1999,30,25,2116,23.5,7,4,11,4,3,3,7,0,8.7,6.3,4.2,10.5,21,60,108,0.30,0.17,0.47,0.17,0.34,0.37,0.18,0.55,0.27,0.45,Matches
339,Alassane Pléa,fr FRA,"MF,FW",Gladbach,32-062,1993,29,23,1812,20.1,11,4,15,10,1,1,3,0,7.1,6.3,3.0,9.3,49,110,133,0.55,0.20,0.75,0.50,0.70,0.35,0.15,0.50,0.31,0.46,Matches
340,Finn Porath,de GER,"DF,MF",Holstein Kiel,28-077,1997,30,20,1948,21.6,2,3,5,2,0,0,3,0,1.9,1.8,2.0,3.8,42,58,69,0.09,0.14,0.23,0.09,0.23,0.09,0.09,0.18,0.08,0.18,Matches
341,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,30-330,1994,21,2,358,4.0,2,0,2,2,0,0,1,0,3.2,3.2,0.6,3.8,2,10,30,0.50,0.00,0.50,0.50,0.50,0.81,0.14,0.95,0.81,0.95,Matches
342,Alexander Prass,at AUT,DF,Hoffenheim,23-350,2001,22,18,1521,16.9,0,1,1,0,0,0,1,0,0.9,0.9,2.8,3.6,28,63,65,0.00,0.06,0.06,0.00,0.06,0.05,0.16,0.22,0.05,0.22,Matches
343,David Preu,de GER,"DF,MF",Union Berlin,20-197,2004,4,0,61,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,8,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
344,Grischa Prömel,de GER,MF,Hoffenheim,30-122,1995,2,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Ivan Prtajin,hr CRO,FW,Union Berlin,28-362,1996,5,2,161,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,1,1,17,0.00,0.00,0.00,0.00,0.00,0.29,0.08,0.37,0.29,0.37,Matches
346,Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,26-108,1999,10,5,396,4.4,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,13,8,30,0.00,0.23,0.23,0.00,0.23,0.02,0.14,0.16,0.02,0.16,Matches
347,Leopold Querfeld,at AUT,DF,Union Berlin,21-142,2003,26,16,1657,18.4,2,2,4,2,0,0,8,0,1.1,1.1,1.0,2.2,3,48,5,0.11,0.11,0.22,0.11,0.22,0.06,0.06,0.12,0.06,0.12,Matches
348,Grant Ranos,am ARM,FW,Gladbach,21-295,2003,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,David Raum,de GER,DF,RB Leipzig,27-019,1998,21,20,1693,18.8,1,5,6,1,0,0,5,0,0.5,0.5,6.4,6.9,33,67,123,0.05,0.27,0.32,0.05,0.32,0.03,0.34,0.37,0.03,0.37,Matches
350,Rocco Reitz,de GER,MF,Gladbach,22-347,2002,26,20,1749,19.4,2,1,3,2,0,0,1,0,1.6,1.6,2.1,3.7,16,87,24,0.10,0.05,0.15,0.10,0.15,0.08,0.11,0.19,0.08,0.19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
351,Nicolai Remberg,de GER,MF,Holstein Kiel,24-326,2000,31,25,2327,25.9,0,1,1,0,0,0,10,0,1.5,1.5,0.8,2.3,25,79,31,0.00,0.04,0.04,0.00,0.04,0.06,0.03,0.09,0.06,0.09,Matches
352,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,27-191,1997,25,22,1765,19.6,1,1,2,1,0,0,8,0,1.4,1.4,1.1,2.4,30,92,81,0.05,0.05,0.10,0.05,0.10,0.07,0.05,0.12,0.07,0.12,Matches
353,Gio Reyna,us USA,MF,Dortmund,22-179,2002,15,3,338,3.8,2,0,2,2,0,0,3,0,0.2,0.2,0.2,0.4,5,20,19,0.53,0.00,0.53,0.53,0.53,0.04,0.06,0.11,0.04,0.11,Matches
354,Fabian Rieder,ch SUI,"MF,FW",Stuttgart,23-084,2002,21,8,867,9.6,1,3,4,1,0,0,1,0,1.4,1.4,2.0,3.4,20,38,61,0.10,0.31,0.42,0.10,0.42,0.14,0.21,0.35,0.14,0.35,Matches
355,Lasse Rieß,de GER,GK,Mainz 05,23-288,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
356,Lars Ritzka,de GER,"DF,MF",St. Pauli,27-004,1998,19,10,781,8.7,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,7,20,29,0.12,0.00,0.12,0.12,0.12,0.05,0.02,0.07,0.05,0.07,Matches
357,Mads Roerslev,dk DEN,DF,Wolfsburg,25-321,1999,7,2,298,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,13,18,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
358,Merlin Röhl,de GER,"MF,FW",Freiburg,22-310,2002,18,11,956,10.6,0,1,1,0,0,0,2,0,0.8,0.8,1.7,2.5,20,22,59,0.00,0.09,0.09,0.00,0.09,0.07,0.16,0.23,0.07,0.23,Matches
359,Lasse Rosenboom,de GER,DF,Holstein Kiel,23-112,2002,25,20,1644,18.3,2,2,4,2,0,0,3,0,1.8,1.8,0.9,2.7,19,33,50,0.11,0.11,0.22,0.11,0.22,0.10,0.05,0.15,0.10,0.15,Matches
360,Max Rosenfelder,de GER,DF,Freiburg,22-090,2003,24,12,1183,13.1,1,0,1,1,0,0,1,0,0.4,0.4,0.6,1.0,20,27,16,0.08,0.00,0.08,0.08,0.08,0.03,0.05,0.08,0.03,0.08,Matches
361,Tom Rothe,de GER,"DF,MF",Union Berlin,20-194,2004,25,18,1580,17.6,3,3,6,3,0,0,4,1,1.8,1.8,1.3,3.1,25,47,91,0.17,0.17,0.34,0.17,0.34,0.10,0.07,0.18,0.10,0.18,Matches
362,Anthony Rouault,fr FRA,DF,Stuttgart,23-347,2001,18,14,1212,13.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,6,52,4,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,Matches
363,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,32-125,1993,7,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,7,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
364,Julian Ryerson,no NOR,DF,Dortmund,27-175,1997,27,25,2083,23.1,1,3,4,1,0,0,6,1,0.5,0.5,4.3,4.8,58,85,124,0.04,0.13,0.17,0.04,0.17,0.02,0.19,0.21,0.02,0.21,Matches
365,Frederik Rønnow,dk DEN,GK,Union Berlin,32-280,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
366,Elias Saad,tn TUN,"FW,MF",St. Pauli,25-135,1999,18,10,900,10.0,3,2,5,3,0,0,1,0,2.8,2.8,0.8,3.6,29,27,76,0.30,0.20,0.50,0.30,0.50,0.28,0.08,0.36,0.28,0.36,Matches
367,Marcel Sabitzer,at AUT,"MF,FW",Dortmund,31-055,1994,24,17,1481,16.5,0,0,0,0,0,0,2,0,1.6,1.6,1.1,2.7,20,90,64,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.16,0.10,0.16,Matches
368,Faik Sakar,de GER,MF,RB Leipzig,17-117,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Manolis Saliakas,gr GRE,"MF,DF",St. Pauli,28-241,1996,28,24,2161,24.0,1,1,2,1,0,0,4,0,1.5,1.5,2.6,4.1,27,90,78,0.04,0.04,0.08,0.04,0.08,0.06,0.11,0.17,0.06,0.17,Matches
370,Roland Sallai,hu HUN,"FW,MF",Freiburg,27-354,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,2,0.00,0.00,0.00,0.00,0.00,0.25,0.16,0.41,0.25,0.41,Matches
371,Diadie Samassékou,ml MLI,MF,Hoffenheim,29-120,1996,8,6,290,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
372,Philipp Sander,de GER,MF,Gladbach,27-079,1998,26,15,1334,14.8,1,0,1,1,0,0,2,0,1.0,1.0,0.6,1.6,13,57,26,0.07,0.00,0.07,0.07,0.07,0.07,0.04,0.11,0.07,0.11,Matches
373,James Sands,us USA,"MF,DF",St. Pauli,24-309,2000,7,5,453,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,16,6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
374,Leroy Sané,de GER,FW,Bayern Munich,29-120,1996,29,17,1607,17.9,11,5,16,11,0,0,2,0,9.9,9.9,5.4,15.4,74,64,263,0.62,0.28,0.90,0.62,0.90,0.56,0.30,0.86,0.56,0.86,Matches
375,Kaishu Sano,jp JPN,MF,Mainz 05,24-132,2000,33,33,2953,32.8,0,0,0,0,0,0,3,0,0.9,0.9,1.2,2.1,51,156,46,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
376,Kauã Santos,br BRA,GK,Eint Frankfurt,22-030,2003,9,8,765,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
377,Joe Scally,us USA,DF,Gladbach,22-131,2002,31,30,2554,28.4,0,0,0,0,0,0,6,0,0.4,0.4,1.0,1.4,50,68,65,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
378,András Schäfer,hu HUN,MF,Union Berlin,26-028,1999,25,16,1474,16.4,1,1,2,1,0,0,3,0,0.6,0.6,0.9,1.5,23,54,41,0.06,0.06,0.12,0.06,0.12,0.04,0.05,0.09,0.04,0.09,Matches
379,Patrik Schick,cz CZE,FW,Leverkusen,29-107,1996,29,18,1562,17.4,19,0,19,19,0,0,4,0,11.5,11.5,0.6,12.1,6,21,103,1.09,0.00,1.09,1.09,1.09,0.66,0.03,0.70,0.66,0.70,Matches
380,Stefan Schimmer,de GER,"FW,MF",Heidenheim,31-013,1994,13,0,247,2.7,0,0,0,0,0,0,1,0,1.1,1.1,0.3,1.3,0,3,15,0.00,0.00,0.00,0.00,0.00,0.39,0.09,0.48,0.39,0.48,Matches
381,Xaver Schlager,at AUT,MF,RB Leipzig,27-225,1997,4,2,181,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,5,6,2,0.00,0.00,0.00,0.00,0.00,0.03,0.35,0.38,0.03,0.38,Matches
382,Keven Schlotterbeck,de GER,DF,Augsburg,28-013,1997,18,15,1297,14.4,3,1,4,3,0,0,4,1,0.8,0.8,0.6,1.4,3,59,2,0.21,0.07,0.28,0.21,0.28,0.05,0.04,0.10,0.05,0.10,Matches
383,Nico Schlotterbeck,de GER,DF,Dortmund,25-161,1999,23,23,1982,22.0,0,4,4,0,0,0,7,2,1.3,1.3,2.1,3.4,37,195,14,0.00,0.18,0.18,0.00,0.18,0.06,0.09,0.15,0.06,0.15,Matches
384,Romano Schmid,at AUT,MF,Werder Bremen,25-104,2000,31,31,2744,30.5,4,4,8,4,0,0,4,0,3.4,3.4,6.1,9.5,102,268,200,0.13,0.13,0.26,0.13,0.26,0.11,0.20,0.31,0.11,0.31,Matches
