Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1,James Abankwah,ie IRL,"DF,MF",Udinese,21-115,2004,1.0,0,1,0,0.0,1.02,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2,Saud Abdulhamid,sa KSA,DF,Roma,25-297,1999,2.3,0,1,0,0.0,0.44,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
3,Oliver Abildgaard,dk DEN,MF,Como,28-335,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4,Tammy Abraham,eng ENG,FW,Roma,27-221,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
5,Tammy Abraham,eng ENG,FW,Milan,27-221,1997,13.1,3,26,11,42.3,1.98,0.84,0.08,0.18,13.4,0,1,2,7.1,5.4,0.21,-4.1,-3.4,Matches
6,Federico Accornero,it ITA,MF,Genoa,21-095,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
7,Francesco Acerbi,it ITA,DF,Inter,37-090,1988,17.5,0,4,1,25.0,0.23,0.06,0.00,0.00,11.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
8,Che Adams,sct SCO,FW,Torino,28-302,1996,26.5,9,55,22,40.0,2.08,0.83,0.16,0.41,16.3,0,0,1,8.2,7.4,0.13,+0.8,+1.6,Matches
9,Yacine Adli,fr FRA,MF,Fiorentina,24-286,2000,13.4,4,14,5,35.7,1.04,0.37,0.29,0.80,21.3,2,0,0,1.0,1.0,0.07,+3.0,+3.0,Matches
10,Vasilije Adžić,me MNE,"MF,FW",Juventus,18-364,2006,0.5,0,1,1,100.0,2.20,2.20,0.00,0.00,29.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
11,Michel Aebischer,ch SUI,MF,Bologna,28-125,1997,7.5,0,9,4,44.4,1.19,0.53,0.00,0.00,21.7,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
12,Honest Ahanor,it ITA,"DF,MF",Genoa,17-077,2008,2.1,0,2,0,0.0,0.93,0.00,0.00,,11.9,0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
13,Junior Ajayi,ci CIV,FW,Hellas Verona,20-212,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
14,Jean-Daniel Akpa-Akpro,ci CIV,"MF,DF",Monza,32-212,1992,7.7,0,2,1,50.0,0.26,0.13,0.00,0.00,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
15,David Akpan Ankeye,ng NGA,"FW,MF",Genoa,23-086,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
16,Faride Alidou,de GER,"FW,MF",Hellas Verona,23-297,2001,0.8,0,1,0,0.0,1.27,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
17,Dele Alli,eng ENG,MF,Como,29-030,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
18,Pontus Almqvist,se SWE,"FW,MF",Parma,25-305,1999,12.4,1,26,9,34.6,2.10,0.73,0.04,0.11,17.4,0,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
19,Giorgio Altare,it ITA,DF,Venezia,26-275,1998,8.4,0,3,1,33.3,0.36,0.12,0.00,0.00,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
20,Sofyan Amrabat,ma MAR,MF,Fiorentina,28-263,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
21,Angeliño,es ESP,DF,Roma,28-127,1997,32.3,2,20,5,25.0,0.62,0.15,0.10,0.40,19.9,0,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
22,Lorenzo Anghelè,it ITA,FW,Juventus,20-074,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
23,Faustino Anjorin,eng ENG,MF,Empoli,23-169,2001,11.8,2,22,6,27.3,1.86,0.51,0.09,0.33,25.4,1,0,0,0.9,0.9,0.04,+1.1,+1.1,Matches
24,Marko Arnautović,at AUT,FW,Inter,36-022,1989,5.9,4,14,6,42.9,2.38,1.02,0.29,0.67,8.7,0,0,0,3.3,3.3,0.23,+0.7,+0.7,Matches
25,Kristjan Asllani,al ALB,MF,Inter,23-063,2002,9.0,1,13,3,23.1,1.45,0.33,0.00,0.00,23.9,2,1,1,1.6,0.9,0.07,-0.6,-0.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Arthur Atta,fr FRA,"MF,FW",Udinese,22-117,2003,12.2,0,24,7,29.2,1.96,0.57,0.00,0.00,20.2,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
27,Emil Audero,id IDN,GK,Como,28-113,1997,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
28,Tommaso Augello,it ITA,DF,Cagliari,30-254,1994,28.3,0,7,0,0.0,0.25,0.00,0.00,,21.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
29,Carlos Augusto,br BRA,DF,Inter,26-124,1999,17.0,3,20,4,20.0,1.17,0.23,0.15,0.75,11.3,0,0,0,2.1,2.1,0.11,+0.9,+0.9,Matches
30,Yann Aurel Bisseck,de GER,DF,Inter,24-163,2000,16.1,2,20,4,20.0,1.24,0.25,0.10,0.50,11.2,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
31,Paulo Azzi,br BRA,DF,Cagliari,30-300,1994,4.7,0,8,3,37.5,1.69,0.63,0.00,0.00,16.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
32,Oussama El Azzouzi,ma MAR,MF,Bologna,23-347,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
33,Jacopo Bacci,it ITA,MF,Empoli,19-326,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
34,Milan Badelj,hr CRO,MF,Genoa,36-075,1989,15.6,1,14,2,14.3,0.90,0.13,0.07,0.50,21.0,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
35,Mitchel Bakker,nl NED,MF,Atalanta,24-325,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
36,Tommaso Baldanzi,it ITA,"MF,FW",Roma,22-049,2003,9.1,1,20,4,20.0,2.20,0.44,0.05,0.25,18.6,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
37,Keita Baldé,sn SEN,FW,Monza,30-064,1995,5.2,1,10,2,20.0,1.94,0.39,0.10,0.50,17.2,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
38,Botond Balogh,hu HUN,DF,Parma,22-339,2002,20.8,0,2,0,0.0,0.10,0.00,0.00,,6.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
39,Mario Balotelli,it ITA,"FW,MF",Genoa,34-272,1990,0.7,0,2,0,0.0,2.90,0.00,0.00,,30.5,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches
40,Lameck Banda,zm ZAM,"FW,MF",Lecce,24-102,2001,6.4,0,15,4,26.7,2.35,0.63,0.00,0.00,20.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
41,Daniel Bandeira,pt POR,MF,Hellas Verona,25-030,2000,4.5,0,2,1,50.0,0.44,0.22,0.00,0.00,31.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
42,Mattia Bani,it ITA,DF,Genoa,31-152,1993,14.8,0,5,2,40.0,0.34,0.14,0.00,0.00,9.7,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
43,Antonín Barák,cz CZE,MF,Fiorentina,30-159,1994,0.6,0,2,2,100.0,3.33,3.33,0.00,0.00,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
44,Federico Barba,it ITA,DF,Como,31-252,1993,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,8.9,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
45,Nicolò Barella,it ITA,MF,Inter,28-093,1997,26.0,3,42,9,21.4,1.61,0.35,0.07,0.33,24.8,1,0,0,2.1,2.1,0.05,+0.9,+0.9,Matches
46,Davide Bartesaghi,it ITA,"DF,MF",Milan,19-133,2005,0.6,0,1,1,100.0,1.55,1.55,0.00,0.00,24.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
47,Federico Baschirotto,it ITA,DF,Lecce,28-233,1996,35.0,2,19,7,36.8,0.54,0.20,0.11,0.29,11.7,0,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
48,Daniele Baselli,it ITA,MF,Como,33-060,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
49,Alessandro Bastoni,it ITA,DF,Inter,26-028,1999,24.8,1,13,2,15.4,0.52,0.08,0.08,0.50,13.3,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
50,Reda Belahyane,ma MAR,MF,Hellas Verona,20-344,2004,18.4,0,6,2,33.3,0.33,0.11,0.00,0.00,23.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Reda Belahyane,ma MAR,MF,Lazio,20-344,2004,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,Raoul Bellanova,it ITA,DF,Torino,24-359,2000,1.0,0,1,0,0.0,1.03,0.00,0.00,,8.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
53,Raoul Bellanova,it ITA,DF,Atalanta,24-359,2000,24.6,0,16,5,31.3,0.65,0.20,0.00,0.00,15.1,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
54,Andrea Belotti,it ITA,FW,Como,31-142,1993,6.6,2,19,3,15.8,2.88,0.46,0.11,0.67,12.7,0,0,0,2.5,2.5,0.13,-0.5,-0.5,Matches
55,Lucas Beltrán,ar ARG,"MF,FW",Fiorentina,24-043,2001,19.8,5,23,6,26.1,1.16,0.30,0.13,0.50,16.2,0,2,3,5.2,2.9,0.12,-0.2,+0.1,Matches
56,Adrian Benedyczak,pl POL,"FW,MF",Parma,24-168,2000,2.4,0,3,0,0.0,1.26,0.00,0.00,,18.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
57,Ismaël Bennacer,dz ALG,MF,Milan,27-161,1997,3.3,0,3,2,66.7,0.90,0.60,0.00,0.00,31.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
58,Medon Berisha,al ALB,MF,Lecce,21-202,2003,7.0,0,22,5,22.7,3.13,0.71,0.00,0.00,27.0,2,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
59,Adrian Bernabe,es ESP,MF,Parma,23-350,2001,15.1,1,25,4,16.0,1.66,0.27,0.04,0.25,26.4,7,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
60,Antoine Bernede,fr FRA,MF,Hellas Verona,25-350,1999,5.6,1,4,2,50.0,0.71,0.35,0.25,0.50,21.0,0,0,0,0.8,0.8,0.19,+0.2,+0.2,Matches
61,Sam Beukema,nl NED,DF,Bologna,26-175,1998,33.5,0,15,4,26.7,0.45,0.12,0.00,0.00,10.6,0,0,0,1.5,1.5,0.10,-1.5,-1.5,Matches
62,Alessandro Bianco,it ITA,MF,Monza,22-222,2002,26.2,1,23,6,26.1,0.88,0.23,0.04,0.17,23.3,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
63,Alessandro Bianco,it ITA,MF,Fiorentina,22-222,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
64,Jaka Bijol,si SVN,DF,Udinese,26-095,1999,32.0,1,19,6,31.6,0.59,0.19,0.05,0.17,11.8,0,0,0,2.0,2.0,0.10,-1.0,-1.0,Matches
65,Philip Billing,dk DEN,MF,Napoli,28-334,1996,1.8,1,5,3,60.0,2.85,1.71,0.20,0.33,15.6,2,0,0,1.5,1.5,0.32,-0.5,-0.5,Matches
66,Cristiano Biraghi,it ITA,DF,Torino,32-252,1992,9.9,0,7,1,14.3,0.71,0.10,0.00,0.00,29.0,2,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
67,Cristiano Biraghi,it ITA,DF,Fiorentina,32-252,1992,4.8,1,5,2,40.0,1.04,0.42,0.20,0.50,26.2,3,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
68,Samuele Birindelli,it ITA,"DF,MF",Monza,25-296,1999,13.3,2,14,9,64.3,1.05,0.68,0.14,0.22,15.6,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Matches
69,Bjarki Bjarkason,is ISL,"DF,MF",Venezia,25-000,2000,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
70,Emil Bohinen,no NOR,MF,Genoa,26-060,1999,1.8,0,2,0,0.0,1.08,0.00,0.00,,28.6,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
71,Warren Bondo,fr FRA,MF,Monza,21-238,2003,18.0,0,13,1,7.7,0.72,0.06,0.00,0.00,25.9,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
72,Warren Bondo,fr FRA,MF,Milan,21-238,2003,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
73,Kevin Bonifazi,it ITA,DF,Lecce,28-357,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Ange-Yoan Bonny,fr FRA,FW,Parma,21-198,2003,26.2,6,56,15,26.8,2.14,0.57,0.07,0.27,16.5,0,2,3,9.1,6.7,0.12,-3.1,-2.7,Matches
75,Edoardo Bove,it ITA,"MF,FW",Fiorentina,22-360,2002,9.5,1,7,2,28.6,0.74,0.21,0.14,0.50,14.6,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Domagoj Bradarić,hr CRO,DF,Hellas Verona,25-152,1999,19.6,0,7,3,42.9,0.36,0.15,0.00,0.00,21.4,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
77,Matthias Braunöder,at AUT,MF,Como,23-045,2002,3.0,0,2,0,0.0,0.67,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
78,Iker Bravo,es ESP,"FW,MF",Udinese,20-118,2005,7.2,2,12,3,25.0,1.67,0.42,0.17,0.67,16.8,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
79,Gleison Bremer,br BRA,DF,Juventus,28-054,1997,6.0,0,3,0,0.0,0.50,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
80,Brenner,br BRA,"MF,FW",Udinese,25-115,2000,4.3,1,7,4,57.1,1.63,0.93,0.14,0.25,19.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
81,Marco Brescianini,it ITA,MF,Atalanta,25-111,2000,9.6,4,19,8,42.1,1.99,0.84,0.21,0.50,12.4,0,0,0,3.1,3.1,0.16,+0.9,+0.9,Matches
82,Arvid Brorsson,se SWE,DF,Monza,26-003,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
