Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
395,André Silva,pt POR,"FW,MF",RB Leipzig,29-186,1995,1.5,1,7,2,28.6,4.77,1.36,0.00,0.00,21.1,1,1,1,1.3,0.5,0.07,-0.3,-0.5,Matches
396,Mohamed Simakan,fr FRA,DF,RB Leipzig,25-008,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
397,Xavi Simons,nl NED,MF,RB Leipzig,22-020,2003,22.9,9,46,20,43.5,2.01,0.87,0.20,0.45,19.7,3,0,0,4.4,4.4,0.10,+4.6,+4.6,Matches
398,Danel Sinani,lu LUX,"FW,MF",St. Pauli,28-036,1997,12.2,2,33,12,36.4,2.71,0.98,0.06,0.17,21.3,3,0,0,1.6,1.6,0.05,+0.4,+0.4,Matches
399,Tobias Sippel,de GER,GK,Gladbach,37-050,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
400,Ibrahima Sissoko,ml MLI,MF,Bochum,27-196,1997,28.4,2,25,8,32.0,0.88,0.28,0.08,0.25,17.9,0,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
401,Tim Skarke,de GER,"FW,MF",Union Berlin,28-246,1996,12.1,0,20,9,45.0,1.66,0.75,0.00,0.00,18.5,0,0,0,2.1,2.1,0.10,-2.1,-2.1,Matches
402,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,30-001,1995,23.1,0,12,1,8.3,0.52,0.04,0.00,0.00,18.1,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
403,Leo Skiri Østigård,no NOR,DF,Hoffenheim,25-164,1999,9.3,0,4,0,0.0,0.43,0.00,0.00,,9.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
404,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,25-133,1999,5.6,1,7,1,14.3,1.24,0.18,0.14,1.00,14.2,0,0,0,0.8,0.8,0.12,+0.2,+0.2,Matches
405,Robert Skov,dk DEN,"DF,MF",Union Berlin,28-356,1996,9.5,2,16,5,31.3,1.69,0.53,0.06,0.20,22.4,2,1,1,1.7,0.9,0.06,+0.3,+0.1,Matches
406,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,32-174,1992,14.2,6,32,12,37.5,2.25,0.85,0.16,0.42,20.2,0,1,1,3.5,2.7,0.09,+2.5,+2.3,Matches
407,Eric Smith,se SWE,"DF,MF",St. Pauli,28-123,1997,29.4,1,24,9,37.5,0.82,0.31,0.04,0.11,25.0,11,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
408,Anton Stach,de GER,"MF,DF",Hoffenheim,26-177,1998,27.8,1,35,10,28.6,1.26,0.36,0.03,0.10,21.3,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
409,Jens Stage,dk DEN,MF,Werder Bremen,28-184,1996,23.7,9,42,14,33.3,1.77,0.59,0.21,0.64,12.7,0,0,0,6.9,6.9,0.17,+2.1,+2.1,Matches
410,Josip Stanišić,hr CRO,DF,Bayern Munich,25-039,2000,8.7,0,2,0,0.0,0.23,0.00,0.00,,9.4,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
411,Niklas Stark,de GER,DF,Werder Bremen,30-027,1995,22.4,0,12,3,25.0,0.54,0.13,0.00,0.00,15.9,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
412,Pascal Stenzel,de GER,DF,Stuttgart,29-052,1996,2.4,0,6,1,16.7,2.50,0.42,0.00,0.00,18.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
413,Leonidas Stergiou,ch SUI,DF,Stuttgart,23-069,2002,9.5,1,3,1,33.3,0.32,0.11,0.33,1.00,17.3,0,0,0,1.1,1.1,0.35,-0.1,-0.1,Matches
414,Finley Stevens,wls WAL,DF,St. Pauli,22-031,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
415,Angelo Stiller,de GER,MF,Stuttgart,24-037,2001,30.3,1,21,4,19.0,0.69,0.13,0.05,0.25,20.6,1,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
416,Kevin Stöger,at AUT,MF,Gladbach,31-257,1993,17.0,3,23,9,39.1,1.36,0.53,0.04,0.11,24.0,4,2,2,3.8,2.3,0.10,-0.8,-1.3,Matches
417,Niklas Süle,de GER,DF,Dortmund,29-250,1995,9.8,0,8,2,25.0,0.81,0.20,0.00,0.00,14.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
418,Mattias Svanberg,se SWE,MF,Wolfsburg,26-126,1999,13.5,3,21,7,33.3,1.55,0.52,0.14,0.43,16.4,0,0,0,3.6,3.6,0.17,-0.6,-0.6,Matches
419,Daniel Svensson,se SWE,"DF,FW",Dortmund,23-088,2002,6.7,1,5,2,40.0,0.75,0.30,0.20,0.50,11.2,0,0,0,0.7,0.7,0.15,+0.3,+0.3,Matches
420,Haris Tabakovic,ba BIH,FW,Hoffenheim,30-325,1994,9.1,3,30,10,33.3,3.29,1.10,0.10,0.30,11.2,0,0,0,3.3,3.3,0.11,-0.3,-0.3,Matches
421,Jonathan Tah,de GER,DF,Leverkusen,29-089,1996,31.0,3,23,7,30.4,0.74,0.23,0.13,0.43,14.2,0,0,0,1.0,1.0,0.05,+2.0,+2.0,Matches
422,Edmond Tapsoba,bf BFA,DF,Leverkusen,26-098,1999,25.9,0,21,2,9.5,0.81,0.08,0.00,0.00,19.4,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
423,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,20-014,2005,2.8,0,10,3,30.0,3.52,1.05,0.00,0.00,18.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
424,Nathan Tella,ng NGA,"MF,FW",Leverkusen,25-310,1999,14.0,2,25,8,32.0,1.79,0.57,0.08,0.25,15.5,0,0,0,2.6,2.6,0.11,-0.6,-0.6,Matches
425,Martin Terrier,fr FRA,"MF,FW",Leverkusen,28-068,1997,6.5,2,16,6,37.5,2.47,0.92,0.13,0.33,13.6,0,0,0,2.4,2.4,0.15,-0.4,-0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
426,Arthur Theate,be BEL,DF,Eint Frankfurt,24-351,2000,28.0,0,34,8,23.5,1.21,0.29,0.00,0.00,19.1,1,0,0,2.3,2.3,0.07,-2.3,-2.3,Matches
427,Norman Theuerkauf,de GER,MF,Heidenheim,38-107,1987,0.2,0,1,0,0.0,4.09,0.00,0.00,,9.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
428,Denis Thomalla,de GER,MF,Heidenheim,32-268,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
429,Phillip Tietz,de GER,FW,Augsburg,27-306,1997,17.6,6,47,17,36.2,2.68,0.97,0.11,0.29,16.7,3,1,1,5.7,4.9,0.10,+0.3,+0.1,Matches
430,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,20-273,2004,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,26.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
431,John Tolkin,us USA,"DF,MF",Holstein Kiel,22-284,2002,7.2,0,3,0,0.0,0.42,0.00,0.00,,37.9,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
432,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,22-329,2002,20.9,6,42,20,47.6,2.01,0.96,0.14,0.30,16.0,0,0,0,5.4,5.4,0.13,+0.6,+0.6,Matches
433,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,19-070,2006,6.5,0,18,5,27.8,2.77,0.77,0.00,0.00,17.9,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
434,Lucas Tousart,fr FRA,MF,Union Berlin,28-012,1997,5.9,0,9,5,55.6,1.53,0.85,0.00,0.00,19.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
435,Omar Traoré,de GER,DF,Heidenheim,27-096,1998,28.1,0,15,3,20.0,0.53,0.11,0.00,0.00,24.5,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
436,Kevin Trapp,de GER,GK,Eint Frankfurt,34-307,1990,23.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
437,Philipp Treu,de GER,"MF,DF",St. Pauli,24-159,2000,30.4,0,19,4,21.1,0.63,0.13,0.00,0.00,16.5,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
438,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,38-076,1987,19.0,0,9,3,33.3,0.47,0.16,0.00,0.00,22.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
439,Tuta,br BRA,"DF,MF",Eint Frankfurt,25-311,1999,24.6,2,13,5,38.5,0.53,0.20,0.15,0.40,12.1,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
440,Lukas Ullrich,de GER,DF,Gladbach,21-056,2004,20.1,1,8,2,25.0,0.40,0.10,0.13,0.50,13.2,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
441,Sven Ulreich,de GER,GK,Bayern Munich,36-281,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
442,Deniz Undav,de GER,"FW,MF",Stuttgart,28-296,1996,17.2,8,65,27,41.5,3.78,1.57,0.12,0.30,13.9,0,0,0,9.9,9.9,0.15,-1.9,-1.9,Matches
443,Dayot Upamecano,fr FRA,DF,Bayern Munich,26-196,1998,19.5,2,13,6,46.2,0.67,0.31,0.15,0.33,11.1,0,0,0,1.2,1.2,0.09,+0.8,+0.8,Matches
444,Jonas Urbig,de GER,GK,Bayern Munich,21-276,2003,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
445,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,19-181,2005,7.2,4,26,11,42.3,3.63,1.53,0.15,0.36,16.7,0,0,0,2.7,2.7,0.10,+1.3,+1.3,Matches
446,Josha Vagnoman,de GER,"DF,MF",Stuttgart,24-151,2000,19.2,1,14,6,42.9,0.73,0.31,0.07,0.17,16.6,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
447,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,26-346,1998,9.3,1,3,2,66.7,0.32,0.21,0.33,0.50,2.8,0,0,0,1.7,1.7,0.58,-0.7,-0.7,Matches
448,Maarten Vandevoordt,be BEL,GK,RB Leipzig,23-074,2002,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
449,Ruben Vargas,ch SUI,"MF,FW",Augsburg,26-279,1998,3.4,0,9,1,11.1,2.66,0.30,0.00,0.00,16.7,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
450,Nikola Vasilj,ba BIH,GK,St. Pauli,29-160,1995,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
451,Denis Vavro,sk SVK,DF,Wolfsburg,29-031,1996,26.3,2,25,6,24.0,0.95,0.23,0.08,0.33,21.7,3,0,0,1.4,1.4,0.05,+0.6,+0.6,Matches
452,Miloš Veljković,rs SRB,DF,Werder Bremen,29-227,1995,11.4,0,2,1,50.0,0.17,0.09,0.00,0.00,2.1,0,0,0,0.6,0.6,0.28,-0.6,-0.6,Matches
453,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,22-107,2003,3.8,0,6,1,16.7,1.57,0.26,0.00,0.00,19.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
454,Arthur Vermeeren,be BEL,MF,RB Leipzig,20-093,2005,16.6,0,4,1,25.0,0.24,0.06,0.00,0.00,17.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
455,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,24-123,2001,8.0,1,27,5,18.5,3.38,0.63,0.04,0.20,20.5,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
456,Gabriel Vidovic,hr CRO,MF,Bayern Munich,21-161,2003,0.2,0,1,0,0.0,4.74,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
457,Gabriel Vidovic,hr CRO,MF,Mainz 05,21-161,2003,0.0,0,1,0,0.0,22.50,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
458,Kevin Vogt,de GER,DF,Union Berlin,33-230,1991,15.2,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0,Matches
459,Kevin Volland,de GER,"FW,MF",Union Berlin,32-285,1992,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
460,Aster Vranckx,be BEL,MF,Wolfsburg,22-219,2002,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
461,Robert Wagner,de GER,MF,St. Pauli,21-301,2003,4.4,0,2,0,0.0,0.45,0.00,0.00,,15.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
462,Elye Wahi,fr FRA,"FW,MF",Eint Frankfurt,22-129,2003,2.2,0,9,2,22.2,4.18,0.93,0.00,0.00,17.8,0,0,0,1.3,1.3,0.14,-1.3,-1.3,Matches
463,Hauke Wahl,de GER,DF,St. Pauli,31-026,1994,31.0,0,10,4,40.0,0.32,0.13,0.00,0.00,11.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
464,Paul Wanner,de GER,"MF,FW",Heidenheim,19-139,2005,18.7,3,23,5,21.7,1.23,0.27,0.09,0.40,18.1,3,1,1,3.5,2.7,0.12,-0.5,-0.7,Matches
465,Kjell-Arik Wätjen,de GER,MF,Dortmund,19-084,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
466,Julian Weigl,de GER,MF,Gladbach,29-245,1995,31.0,0,18,6,33.3,0.58,0.19,0.00,0.00,24.0,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
467,Timon Weiner,de GER,GK,Holstein Kiel,26-113,1999,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
468,Nelson Weiper,de GER,"FW,MF",Mainz 05,20-055,2005,7.8,3,22,12,54.5,2.82,1.54,0.14,0.25,12.8,0,0,0,4.1,4.1,0.19,-1.1,-1.1,Matches
469,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,31-020,1994,30.9,5,43,15,34.9,1.39,0.49,0.12,0.33,14.3,0,0,0,5.4,5.4,0.13,-0.4,-0.4,Matches
470,Noah Weißhaupt,de GER,"FW,MF",St. Pauli,23-233,2001,12.2,1,17,4,23.5,1.39,0.33,0.06,0.25,16.1,0,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
471,Noah Weißhaupt,de GER,FW,Freiburg,23-233,2001,0.9,0,1,0,0.0,1.13,0.00,0.00,,8.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
472,Silvan Widmer,ch SUI,DF,Mainz 05,32-067,1993,5.6,0,3,1,33.3,0.54,0.18,0.00,0.00,12.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
473,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,23-346,2001,19.0,3,39,10,25.6,2.06,0.53,0.08,0.30,17.5,1,0,0,3.6,3.6,0.09,-0.6,-0.6,Matches
474,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,26-093,1999,21.8,9,38,11,28.9,1.74,0.50,0.21,0.73,13.4,0,1,2,5.7,4.0,0.10,+3.3,+4.0,Matches
475,Florian Wirtz,de GER,"MF,FW",Leverkusen,22-008,2003,24.1,10,65,31,47.7,2.69,1.29,0.12,0.26,19.7,1,2,4,8.6,5.3,0.08,+1.4,+2.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
476,Dani de Wit,nl NED,"MF,FW",Bochum,27-103,1998,12.7,2,20,7,35.0,1.58,0.55,0.10,0.29,11.7,0,0,0,2.1,2.1,0.11,-0.1,-0.1,Matches
477,Maximilian Wittek,de GER,DF,Bochum,29-263,1995,29.1,0,40,6,15.0,1.38,0.21,0.00,0.00,26.4,7,0,0,1.3,1.3,0.03,-1.3,-1.3,Matches
478,Marius Wolf,de GER,DF,Augsburg,29-349,1995,23.2,1,12,2,16.7,0.52,0.09,0.08,0.50,18.4,1,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
479,Nick Woltemade,de GER,"FW,MF",Stuttgart,23-086,2002,16.1,10,38,19,50.0,2.36,1.18,0.21,0.42,12.8,0,2,3,9.1,6.9,0.18,+0.9,+1.1,Matches
480,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,25-233,1999,14.0,3,25,6,24.0,1.78,0.43,0.12,0.50,18.5,1,0,0,2.8,2.8,0.11,+0.2,+0.2,Matches
481,Granit Xhaka,ch SUI,MF,Leverkusen,32-226,1992,31.2,2,21,3,14.3,0.67,0.10,0.10,0.67,24.6,1,0,0,0.9,0.9,0.04,+1.1,+1.1,Matches
482,Erencan Yardimci,tr TUR,"FW,MF",Hoffenheim,23-096,2002,3.5,0,6,1,16.7,1.73,0.29,0.00,0.00,9.3,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
483,Dan-Axel Zagadou,fr FRA,"DF,MF",Stuttgart,25-342,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
484,David Zec,si SVN,DF,Holstein Kiel,25-126,2000,16.1,2,11,5,45.5,0.68,0.31,0.18,0.40,14.3,0,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
485,Robin Zentner,de GER,GK,Mainz 05,30-195,1994,31.0,0,1,0,0.0,0.03,0.00,0.00,,13.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
486,Cedric Zesiger,ch SUI,DF,Augsburg,26-321,1998,11.7,0,7,2,28.6,0.60,0.17,0.00,0.00,15.1,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
487,Cedric Zesiger,ch SUI,DF,Wolfsburg,26-321,1998,5.8,0,2,1,50.0,0.34,0.17,0.00,0.00,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
488,Michael Zetterer,de GER,GK,Werder Bremen,29-303,1995,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
489,Budu Zivzivadze,ge GEO,FW,Heidenheim,31-062,1994,10.1,2,18,7,38.9,1.77,0.69,0.11,0.29,13.8,0,0,0,1.3,1.3,0.07,+0.7,+0.7,Matches
